timestamp,fuel_level_l,fuel_consumption_lph,inflow_l,estimated_days_remaining,reorder_threshold_l,resupply_status
2024-01-30 16:00:00,98832.2,369.94,0.0,11.1,30000,NORMAL
2024-01-30 17:00:00,98815.0,411.86,0.0,10.0,30000,NORMAL
2024-01-30 18:00:00,98795.8,461.24,0.0,8.9,30000,NORMAL
2024-01-30 19:00:00,98779.9,380.85,0.0,10.8,30000,NORMAL
2024-01-30 20:00:00,98759.0,503.69,0.0,8.2,30000,NORMAL
2024-01-30 21:00:00,98742.4,397.46,0.0,10.4,30000,NORMAL
2024-01-30 22:00:00,98723.9,444.35,0.0,9.3,30000,NORMAL
2024-01-30 23:00:00,98702.1,523.82,0.0,7.9,30000,NORMAL
2024-01-31 00:00:00,98683.7,440.89,0.0,9.3,30000,NORMAL
2024-01-31 01:00:00,98667.2,395.4,0.0,10.4,30000,NORMAL
2024-01-31 02:00:00,98653.7,324.49,0.0,12.7,30000,NORMAL
2024-01-31 03:00:00,98634.1,470.31,0.0,8.7,30000,NORMAL
2024-01-31 04:00:00,98614.7,465.51,0.0,8.8,30000,NORMAL
2024-01-31 05:00:00,98594.8,478.8,0.0,8.6,30000,NORMAL
2024-01-31 06:00:00,98575.8,455.65,0.0,9.0,30000,NORMAL
2024-01-31 07:00:00,98558.1,423.18,0.0,9.7,30000,NORMAL
2024-01-31 08:00:00,98541.0,410.68,0.0,10.0,30000,NORMAL
2024-01-31 09:00:00,98522.2,452.09,0.0,9.1,30000,NORMAL
2024-01-31 10:00:00,98501.4,499.5,0.0,8.2,30000,NORMAL
2024-01-31 11:00:00,98488.8,302.03,0.0,13.6,30000,NORMAL
2024-01-31 12:00:00,98468.1,496.93,0.0,8.3,30000,NORMAL
2024-01-31 13:00:00,98449.9,435.48,0.0,9.4,30000,NORMAL
2024-01-31 14:00:00,98431.5,441.64,0.0,9.3,30000,NORMAL
2024-01-31 15:00:00,98411.3,484.76,0.0,8.5,30000,NORMAL
2024-01-31 16:00:00,98392.9,441.46,0.0,9.3,30000,NORMAL
2024-01-31 17:00:00,98373.7,461.29,0.0,8.9,30000,NORMAL
2024-01-31 18:00:00,98358.4,368.31,0.0,11.1,30000,NORMAL
2024-01-31 19:00:00,98340.2,436.13,0.0,9.4,30000,NORMAL
2024-01-31 20:00:00,98320.4,475.32,0.0,8.6,30000,NORMAL
2024-01-31 21:00:00,98302.5,430.42,0.0,9.5,30000,NORMAL
2024-01-31 22:00:00,98284.4,433.42,0.0,9.4,30000,NORMAL
2024-01-31 23:00:00,98265.3,458.2,0.0,8.9,30000,NORMAL
2024-02-01 00:00:00,100000.0,471.55,28043.3,8.8,30000,SCHEDULED
2024-02-01 01:00:00,99980.3,471.98,0.0,8.8,30000,NORMAL
2024-02-01 02:00:00,99958.8,517.58,0.0,8.0,30000,NORMAL
2024-02-01 03:00:00,99940.2,445.15,0.0,9.4,30000,NORMAL
2024-02-01 04:00:00,99926.4,331.57,0.0,12.6,30000,NORMAL
2024-02-01 05:00:00,99908.5,428.59,0.0,9.7,30000,NORMAL
2024-02-01 06:00:00,99891.5,409.5,0.0,10.2,30000,NORMAL
2024-02-01 07:00:00,99872.9,446.85,0.0,9.3,30000,NORMAL
2024-02-01 08:00:00,99854.8,433.94,0.0,9.6,30000,NORMAL
2024-02-01 09:00:00,99835.5,463.17,0.0,9.0,30000,NORMAL
2024-02-01 10:00:00,99818.1,416.48,0.0,10.0,30000,NORMAL
2024-02-01 11:00:00,99798.9,460.78,0.0,9.0,30000,NORMAL
2024-02-01 12:00:00,99779.4,468.49,0.0,8.9,30000,NORMAL
2024-02-01 13:00:00,99760.6,451.77,0.0,9.2,30000,NORMAL
2024-02-01 14:00:00,99744.9,376.84,0.0,11.0,30000,NORMAL
2024-02-01 15:00:00,99724.3,494.69,0.0,8.4,30000,NORMAL
2024-02-01 16:00:00,99704.2,480.99,0.0,8.6,30000,NORMAL
2024-02-01 17:00:00,99685.9,440.43,0.0,9.4,30000,NORMAL
2024-02-01 18:00:00,99670.9,359.44,0.0,11.6,30000,NORMAL
2024-02-01 19:00:00,99651.5,465.1,0.0,8.9,30000,NORMAL
2024-02-01 20:00:00,99633.9,423.6,0.0,9.8,30000,NORMAL
2024-02-01 21:00:00,99616.3,422.52,0.0,9.8,30000,NORMAL
2024-02-01 22:00:00,99597.7,446.09,0.0,9.3,30000,NORMAL
2024-02-01 23:00:00,99575.9,522.77,0.0,7.9,30000,NORMAL
2024-02-02 00:00:00,99556.8,457.35,0.0,9.1,30000,NORMAL
2024-02-02 01:00:00,99538.3,444.47,0.0,9.3,30000,NORMAL
2024-02-02 02:00:00,99520.7,423.93,0.0,9.8,30000,NORMAL
2024-02-02 03:00:00,99501.8,451.56,0.0,9.2,30000,NORMAL
2024-02-02 04:00:00,99483.1,449.94,0.0,9.2,30000,NORMAL
2024-02-02 05:00:00,99463.1,480.15,0.0,8.6,30000,NORMAL
2024-02-02 06:00:00,99445.5,423.43,0.0,9.8,30000,NORMAL
2024-02-02 07:00:00,99428.4,409.4,0.0,10.1,30000,NORMAL
2024-02-02 08:00:00,99410.6,427.86,0.0,9.7,30000,NORMAL
2024-02-02 09:00:00,99392.0,445.65,0.0,9.3,30000,NORMAL
2024-02-02 10:00:00,99373.3,448.94,0.0,9.2,30000,NORMAL
2024-02-02 11:00:00,99354.6,449.51,0.0,9.2,30000,NORMAL
2024-02-02 12:00:00,99337.9,400.45,0.0,10.3,30000,NORMAL
2024-02-02 13:00:00,99319.3,445.73,0.0,9.3,30000,NORMAL
2024-02-02 14:00:00,99299.1,484.18,0.0,8.5,30000,NORMAL
2024-02-02 15:00:00,99277.7,513.61,0.0,8.1,30000,NORMAL
2024-02-02 16:00:00,99256.9,499.22,0.0,8.3,30000,NORMAL
2024-02-02 17:00:00,99238.3,446.96,0.0,9.3,30000,NORMAL
2024-02-02 18:00:00,99219.9,442.08,0.0,9.4,30000,NORMAL
2024-02-02 19:00:00,99198.5,512.15,0.0,8.1,30000,NORMAL
2024-02-02 20:00:00,99180.0,444.51,0.0,9.3,30000,NORMAL
2024-02-02 21:00:00,99159.5,493.36,0.0,8.4,30000,NORMAL
2024-02-02 22:00:00,99140.8,448.55,0.0,9.2,30000,NORMAL
2024-02-02 23:00:00,99127.0,330.04,0.0,12.5,30000,NORMAL
2024-02-03 00:00:00,99106.9,483.2,0.0,8.5,30000,NORMAL
2024-02-03 01:00:00,99086.1,498.31,0.0,8.3,30000,NORMAL
2024-02-03 02:00:00,99068.1,433.6,0.0,9.5,30000,NORMAL
2024-02-03 03:00:00,99051.7,392.14,0.0,10.5,30000,NORMAL
2024-02-03 04:00:00,99029.8,526.08,0.0,7.8,30000,NORMAL
2024-02-03 05:00:00,99011.4,442.71,0.0,9.3,30000,NORMAL
2024-02-03 06:00:00,98993.3,432.81,0.0,9.5,30000,NORMAL
2024-02-03 07:00:00,98973.6,472.44,0.0,8.7,30000,NORMAL
2024-02-03 08:00:00,98949.2,586.82,0.0,7.0,30000,NORMAL
2024-02-03 09:00:00,98929.4,474.21,0.0,8.7,30000,NORMAL
2024-02-03 10:00:00,98910.3,458.91,0.0,9.0,30000,NORMAL
2024-02-03 11:00:00,98891.4,453.49,0.0,9.1,30000,NORMAL
2024-02-03 12:00:00,98869.2,532.71,0.0,7.7,30000,NORMAL
2024-02-03 13:00:00,98849.4,476.37,0.0,8.6,30000,NORMAL
2024-02-03 14:00:00,98828.8,493.19,0.0,8.3,30000,NORMAL
2024-02-03 15:00:00,98809.4,465.2,0.0,8.9,30000,NORMAL
2024-02-03 16:00:00,98789.6,476.79,0.0,8.6,30000,NORMAL
2024-02-03 17:00:00,98771.4,436.08,0.0,9.4,30000,NORMAL
2024-02-03 18:00:00,98752.3,458.47,0.0,9.0,30000,NORMAL
2024-02-03 19:00:00,98735.0,415.69,0.0,9.9,30000,NORMAL
2024-02-03 20:00:00,98717.3,424.6,0.0,9.7,30000,NORMAL
2024-02-03 21:00:00,98697.5,474.52,0.0,8.7,30000,NORMAL
2024-02-03 22:00:00,98680.2,414.82,0.0,9.9,30000,NORMAL
2024-02-03 23:00:00,98661.2,456.53,0.0,9.0,30000,NORMAL
2024-02-04 00:00:00,98643.2,431.62,0.0,9.5,30000,NORMAL
2024-02-04 01:00:00,98626.8,393.79,0.0,10.4,30000,NORMAL
2024-02-04 02:00:00,98607.6,461.39,0.0,8.9,30000,NORMAL
2024-02-04 03:00:00,98587.2,488.77,0.0,8.4,30000,NORMAL
2024-02-04 04:00:00,98571.2,384.24,0.0,10.7,30000,NORMAL
2024-02-04 05:00:00,98551.2,480.45,0.0,8.5,30000,NORMAL
2024-02-04 06:00:00,98534.8,394.25,0.0,10.4,30000,NORMAL
2024-02-04 07:00:00,98513.2,517.78,0.0,7.9,30000,NORMAL
2024-02-04 08:00:00,98493.3,478.35,0.0,8.6,30000,NORMAL
2024-02-04 09:00:00,98477.3,384.24,0.0,10.7,30000,NORMAL
2024-02-04 10:00:00,98456.7,492.65,0.0,8.3,30000,NORMAL
2024-02-04 11:00:00,98439.3,419.34,0.0,9.8,30000,NORMAL
2024-02-04 12:00:00,98422.5,401.73,0.0,10.2,30000,NORMAL
2024-02-04 13:00:00,98402.3,486.09,0.0,8.4,30000,NORMAL
2024-02-04 14:00:00,98381.0,510.34,0.0,8.0,30000,NORMAL
2024-02-04 15:00:00,98361.3,473.82,0.0,8.6,30000,NORMAL
2024-02-04 16:00:00,98343.3,431.42,0.0,9.5,30000,NORMAL
2024-02-04 17:00:00,98324.2,458.48,0.0,8.9,30000,NORMAL
2024-02-04 18:00:00,98306.6,420.89,0.0,9.7,30000,NORMAL
2024-02-04 19:00:00,98288.3,441.28,0.0,9.3,30000,NORMAL
2024-02-04 20:00:00,98268.7,470.4,0.0,8.7,30000,NORMAL
2024-02-04 21:00:00,98252.9,378.69,0.0,10.8,30000,NORMAL
2024-02-04 22:00:00,98233.2,472.32,0.0,8.7,30000,NORMAL
2024-02-04 23:00:00,98217.4,379.38,0.0,10.8,30000,NORMAL
2024-02-05 00:00:00,98201.3,386.31,0.0,10.6,30000,NORMAL
2024-02-05 01:00:00,98181.2,482.69,0.0,8.5,30000,NORMAL
2024-02-05 02:00:00,98164.2,407.8,0.0,10.0,30000,NORMAL
2024-02-05 03:00:00,98147.5,400.45,0.0,10.2,30000,NORMAL
2024-02-05 04:00:00,98129.4,435.22,0.0,9.4,30000,NORMAL
2024-02-05 05:00:00,98111.9,420.43,0.0,9.7,30000,NORMAL
2024-02-05 06:00:00,98092.6,461.57,0.0,8.9,30000,NORMAL
2024-02-05 07:00:00,98073.5,458.73,0.0,8.9,30000,NORMAL
2024-02-05 08:00:00,98056.8,400.72,0.0,10.2,30000,NORMAL
2024-02-05 09:00:00,98041.6,364.45,0.0,11.2,30000,NORMAL
2024-02-05 10:00:00,98023.3,439.86,0.0,9.3,30000,NORMAL
2024-02-05 11:00:00,98002.3,505.03,0.0,8.1,30000,NORMAL
2024-02-05 12:00:00,97983.6,446.71,0.0,9.1,30000,NORMAL
2024-02-05 13:00:00,97965.6,432.62,0.0,9.4,30000,NORMAL
2024-02-05 14:00:00,97943.3,536.52,0.0,7.6,30000,NORMAL
2024-02-05 15:00:00,97922.9,487.63,0.0,8.4,30000,NORMAL
2024-02-05 16:00:00,97907.8,363.62,0.0,11.2,30000,NORMAL
2024-02-05 17:00:00,97889.6,436.05,0.0,9.4,30000,NORMAL
2024-02-05 18:00:00,97870.4,461.15,0.0,8.8,30000,NORMAL
2024-02-05 19:00:00,97853.9,396.62,0.0,10.3,30000,NORMAL
2024-02-05 20:00:00,97835.7,435.35,0.0,9.4,30000,NORMAL
2024-02-05 21:00:00,97816.9,451.06,0.0,9.0,30000,NORMAL
2024-02-05 22:00:00,97798.7,438.81,0.0,9.3,30000,NORMAL
2024-02-05 23:00:00,97782.4,389.46,0.0,10.5,30000,NORMAL
2024-02-06 00:00:00,97760.6,523.41,0.0,7.8,30000,NORMAL
2024-02-06 01:00:00,97741.3,463.34,0.0,8.8,30000,NORMAL
2024-02-06 02:00:00,97724.4,407.04,0.0,10.0,30000,NORMAL
2024-02-06 03:00:00,97703.8,493.8,0.0,8.2,30000,NORMAL
2024-02-06 04:00:00,97685.2,445.95,0.0,9.1,30000,NORMAL
2024-02-06 05:00:00,97664.4,499.59,0.0,8.1,30000,NORMAL
2024-02-06 06:00:00,97645.9,444.79,0.0,9.1,30000,NORMAL
2024-02-06 07:00:00,97630.2,376.19,0.0,10.8,30000,NORMAL
2024-02-06 08:00:00,97613.7,396.64,0.0,10.3,30000,NORMAL
2024-02-06 09:00:00,97592.5,507.05,0.0,8.0,30000,NORMAL
2024-02-06 10:00:00,97571.6,501.64,0.0,8.1,30000,NORMAL
2024-02-06 11:00:00,97555.6,383.53,0.0,10.6,30000,NORMAL
2024-02-06 12:00:00,97534.0,519.65,0.0,7.8,30000,NORMAL
2024-02-06 13:00:00,97513.1,501.29,0.0,8.1,30000,NORMAL
2024-02-06 14:00:00,97495.7,418.29,0.0,9.7,30000,NORMAL
2024-02-06 15:00:00,97477.1,446.1,0.0,9.1,30000,NORMAL
2024-02-06 16:00:00,97462.9,339.86,0.0,11.9,30000,NORMAL
2024-02-06 17:00:00,97445.6,414.96,0.0,9.8,30000,NORMAL
2024-02-06 18:00:00,97427.3,439.43,0.0,9.2,30000,NORMAL
2024-02-06 19:00:00,97407.9,465.47,0.0,8.7,30000,NORMAL
2024-02-06 20:00:00,97389.4,444.21,0.0,9.1,30000,NORMAL
2024-02-06 21:00:00,97370.4,456.94,0.0,8.9,30000,NORMAL
2024-02-06 22:00:00,97353.7,401.59,0.0,10.1,30000,NORMAL
2024-02-06 23:00:00,97334.2,466.19,0.0,8.7,30000,NORMAL
2024-02-07 00:00:00,97312.0,534.16,0.0,7.6,30000,NORMAL
2024-02-07 01:00:00,97292.3,471.97,0.0,8.6,30000,NORMAL
2024-02-07 02:00:00,97273.5,451.7,0.0,9.0,30000,NORMAL
2024-02-07 03:00:00,97256.3,412.97,0.0,9.8,30000,NORMAL
2024-02-07 04:00:00,97238.3,432.17,0.0,9.4,30000,NORMAL
2024-02-07 05:00:00,97222.3,384.39,0.0,10.5,30000,NORMAL
2024-02-07 06:00:00,97206.5,377.72,0.0,10.7,30000,NORMAL
2024-02-07 07:00:00,97187.9,446.5,0.0,9.1,30000,NORMAL
2024-02-07 08:00:00,97168.0,477.72,0.0,8.5,30000,NORMAL
2024-02-07 09:00:00,97151.0,407.22,0.0,9.9,30000,NORMAL
2024-02-07 10:00:00,97129.8,509.79,0.0,7.9,30000,NORMAL
2024-02-07 11:00:00,97112.2,421.96,0.0,9.6,30000,NORMAL
2024-02-07 12:00:00,97093.7,445.5,0.0,9.1,30000,NORMAL
2024-02-07 13:00:00,97072.9,497.27,0.0,8.1,30000,NORMAL
2024-02-07 14:00:00,97054.8,434.35,0.0,9.3,30000,NORMAL
2024-02-07 15:00:00,97034.8,481.38,0.0,8.4,30000,NORMAL
2024-02-07 16:00:00,97014.8,478.63,0.0,8.4,30000,NORMAL
2024-02-07 17:00:00,96997.5,416.3,0.0,9.7,30000,NORMAL
2024-02-07 18:00:00,96980.1,417.65,0.0,9.7,30000,NORMAL
2024-02-07 19:00:00,96958.8,511.12,0.0,7.9,30000,NORMAL
2024-02-07 20:00:00,96937.3,516.0,0.0,7.8,30000,NORMAL
2024-02-07 21:00:00,96917.2,481.28,0.0,8.4,30000,NORMAL
2024-02-07 22:00:00,96900.3,406.61,0.0,9.9,30000,NORMAL
2024-02-07 23:00:00,96879.7,493.42,0.0,8.2,30000,NORMAL
2024-02-08 00:00:00,96861.6,436.1,0.0,9.3,30000,NORMAL
2024-02-08 01:00:00,96845.5,386.57,0.0,10.4,30000,NORMAL
2024-02-08 02:00:00,96828.0,418.17,0.0,9.6,30000,NORMAL
2024-02-08 03:00:00,96809.8,438.81,0.0,9.2,30000,NORMAL
2024-02-08 04:00:00,96788.7,504.33,0.0,8.0,30000,NORMAL
2024-02-08 05:00:00,96771.7,409.87,0.0,9.8,30000,NORMAL
2024-02-08 06:00:00,96754.9,401.71,0.0,10.0,30000,NORMAL
2024-02-08 07:00:00,96737.2,425.86,0.0,9.5,30000,NORMAL
2024-02-08 08:00:00,96718.7,443.91,0.0,9.1,30000,NORMAL
2024-02-08 09:00:00,96698.5,483.65,0.0,8.3,30000,NORMAL
2024-02-08 10:00:00,96678.6,478.52,0.0,8.4,30000,NORMAL
2024-02-08 11:00:00,96664.5,337.52,0.0,11.9,30000,NORMAL
2024-02-08 12:00:00,96646.5,432.21,0.0,9.3,30000,NORMAL
2024-02-08 13:00:00,96627.5,456.2,0.0,8.8,30000,NORMAL
2024-02-08 14:00:00,96610.6,406.48,0.0,9.9,30000,NORMAL
2024-02-08 15:00:00,96593.5,410.98,0.0,9.8,30000,NORMAL
2024-02-08 16:00:00,96573.4,481.23,0.0,8.4,30000,NORMAL
2024-02-08 17:00:00,96553.2,484.16,0.0,8.3,30000,NORMAL
2024-02-08 18:00:00,96534.8,441.14,0.0,9.1,30000,NORMAL
2024-02-08 19:00:00,96515.3,470.1,0.0,8.6,30000,NORMAL
2024-02-08 20:00:00,96495.5,473.16,0.0,8.5,30000,NORMAL
2024-02-08 21:00:00,96479.1,395.16,0.0,10.2,30000,NORMAL
2024-02-08 22:00:00,96462.6,395.83,0.0,10.2,30000,NORMAL
2024-02-08 23:00:00,96444.7,430.34,0.0,9.3,30000,NORMAL
2024-02-09 00:00:00,96427.3,415.35,0.0,9.7,30000,NORMAL
2024-02-09 01:00:00,96409.8,420.17,0.0,9.6,30000,NORMAL
2024-02-09 02:00:00,96391.3,445.24,0.0,9.0,30000,NORMAL
2024-02-09 03:00:00,96372.7,445.42,0.0,9.0,30000,NORMAL
2024-02-09 04:00:00,96359.3,321.98,0.0,12.5,30000,NORMAL
2024-02-09 05:00:00,96340.4,454.78,0.0,8.8,30000,NORMAL
2024-02-09 06:00:00,96322.1,437.4,0.0,9.2,30000,NORMAL
2024-02-09 07:00:00,96302.9,461.28,0.0,8.7,30000,NORMAL
2024-02-09 08:00:00,96285.5,417.95,0.0,9.6,30000,NORMAL
2024-02-09 09:00:00,96268.1,418.23,0.0,9.6,30000,NORMAL
2024-02-09 10:00:00,96250.1,430.47,0.0,9.3,30000,NORMAL
2024-02-09 11:00:00,96229.2,503.43,0.0,8.0,30000,NORMAL
2024-02-09 12:00:00,96211.3,429.16,0.0,9.3,30000,NORMAL
2024-02-09 13:00:00,96190.2,505.54,0.0,7.9,30000,NORMAL
2024-02-09 14:00:00,96169.4,498.86,0.0,8.0,30000,NORMAL
2024-02-09 15:00:00,96151.4,433.08,0.0,9.3,30000,NORMAL
2024-02-09 16:00:00,96133.7,424.45,0.0,9.4,30000,NORMAL
2024-02-09 17:00:00,96115.9,426.19,0.0,9.4,30000,NORMAL
2024-02-09 18:00:00,96097.5,442.8,0.0,9.0,30000,NORMAL
2024-02-09 19:00:00,96079.9,422.06,0.0,9.5,30000,NORMAL
2024-02-09 20:00:00,96059.6,486.79,0.0,8.2,30000,NORMAL
2024-02-09 21:00:00,96042.2,417.71,0.0,9.6,30000,NORMAL
2024-02-09 22:00:00,96021.7,493.15,0.0,8.1,30000,NORMAL
2024-02-09 23:00:00,96004.9,403.38,0.0,9.9,30000,NORMAL
2024-02-10 00:00:00,95989.6,366.63,0.0,10.9,30000,NORMAL
2024-02-10 01:00:00,95974.6,360.14,0.0,11.1,30000,NORMAL
2024-02-10 02:00:00,95957.0,422.98,0.0,9.5,30000,NORMAL
2024-02-10 03:00:00,95939.9,409.62,0.0,9.8,30000,NORMAL
2024-02-10 04:00:00,95922.9,407.36,0.0,9.8,30000,NORMAL
2024-02-10 05:00:00,95902.1,499.15,0.0,8.0,30000,NORMAL
2024-02-10 06:00:00,95884.9,413.42,0.0,9.7,30000,NORMAL
2024-02-10 07:00:00,95870.2,351.72,0.0,11.4,30000,NORMAL
2024-02-10 08:00:00,95850.3,478.24,0.0,8.4,30000,NORMAL
2024-02-10 09:00:00,95828.8,516.8,0.0,7.7,30000,NORMAL
2024-02-10 10:00:00,95809.1,472.49,0.0,8.4,30000,NORMAL
2024-02-10 11:00:00,95791.7,416.49,0.0,9.6,30000,NORMAL
2024-02-10 12:00:00,95772.6,458.58,0.0,8.7,30000,NORMAL
2024-02-10 13:00:00,95755.6,409.83,0.0,9.7,30000,NORMAL
2024-02-10 14:00:00,95738.8,401.42,0.0,9.9,30000,NORMAL
2024-02-10 15:00:00,95720.5,440.12,0.0,9.1,30000,NORMAL
2024-02-10 16:00:00,95701.9,447.15,0.0,8.9,30000,NORMAL
2024-02-10 17:00:00,95683.5,439.86,0.0,9.1,30000,NORMAL
2024-02-10 18:00:00,95661.3,533.58,0.0,7.5,30000,NORMAL
2024-02-10 19:00:00,95642.5,452.14,0.0,8.8,30000,NORMAL
2024-02-10 20:00:00,95621.7,497.99,0.0,8.0,30000,NORMAL
2024-02-10 21:00:00,95598.3,561.59,0.0,7.1,30000,NORMAL
2024-02-10 22:00:00,95580.6,426.32,0.0,9.3,30000,NORMAL
2024-02-10 23:00:00,95561.5,457.43,0.0,8.7,30000,NORMAL
2024-02-11 00:00:00,95541.0,490.85,0.0,8.1,30000,NORMAL
2024-02-11 01:00:00,95522.0,456.1,0.0,8.7,30000,NORMAL
2024-02-11 02:00:00,95503.9,436.14,0.0,9.1,30000,NORMAL
2024-02-11 03:00:00,95480.2,567.18,0.0,7.0,30000,NORMAL
2024-02-11 04:00:00,95459.0,509.92,0.0,7.8,30000,NORMAL
2024-02-11 05:00:00,95444.6,344.92,0.0,11.5,30000,NORMAL
2024-02-11 06:00:00,95423.0,517.87,0.0,7.7,30000,NORMAL
2024-02-11 07:00:00,95400.9,530.02,0.0,7.5,30000,NORMAL
2024-02-11 08:00:00,95379.7,509.77,0.0,7.8,30000,NORMAL
2024-02-11 09:00:00,95359.4,487.53,0.0,8.1,30000,NORMAL
2024-02-11 10:00:00,95337.4,527.55,0.0,7.5,30000,NORMAL
2024-02-11 11:00:00,95316.8,494.13,0.0,8.0,30000,NORMAL
2024-02-11 12:00:00,95296.9,478.94,0.0,8.3,30000,NORMAL
2024-02-11 13:00:00,95277.8,456.71,0.0,8.7,30000,NORMAL
2024-02-11 14:00:00,95261.3,396.42,0.0,10.0,30000,NORMAL
2024-02-11 15:00:00,95245.4,381.36,0.0,10.4,30000,NORMAL
2024-02-11 16:00:00,95225.1,488.65,0.0,8.1,30000,NORMAL
2024-02-11 17:00:00,95204.7,487.75,0.0,8.1,30000,NORMAL
2024-02-11 18:00:00,95186.1,447.86,0.0,8.9,30000,NORMAL
2024-02-11 19:00:00,95169.1,407.17,0.0,9.7,30000,NORMAL
2024-02-11 20:00:00,95152.7,393.5,0.0,10.1,30000,NORMAL
2024-02-11 21:00:00,95134.7,431.89,0.0,9.2,30000,NORMAL
2024-02-11 22:00:00,95114.5,485.09,0.0,8.2,30000,NORMAL
2024-02-11 23:00:00,95091.1,561.92,0.0,7.1,30000,NORMAL
2024-02-12 00:00:00,95072.4,448.77,0.0,8.8,30000,NORMAL
2024-02-12 01:00:00,95053.1,464.39,0.0,8.5,30000,NORMAL
2024-02-12 02:00:00,95032.0,506.3,0.0,7.8,30000,NORMAL
2024-02-12 03:00:00,95013.3,446.81,0.0,8.9,30000,NORMAL
2024-02-12 04:00:00,94993.8,468.44,0.0,8.4,30000,NORMAL
2024-02-12 05:00:00,94973.4,491.1,0.0,8.1,30000,NORMAL
2024-02-12 06:00:00,94952.3,505.1,0.0,7.8,30000,NORMAL
2024-02-12 07:00:00,94933.5,452.71,0.0,8.7,30000,NORMAL
2024-02-12 08:00:00,94915.7,425.97,0.0,9.3,30000,NORMAL
2024-02-12 09:00:00,94896.5,460.21,0.0,8.6,30000,NORMAL
2024-02-12 10:00:00,94881.3,365.13,0.0,10.8,30000,NORMAL
2024-02-12 11:00:00,94862.0,464.69,0.0,8.5,30000,NORMAL
2024-02-12 12:00:00,94841.4,493.34,0.0,8.0,30000,NORMAL
2024-02-12 13:00:00,94819.1,534.91,0.0,7.4,30000,NORMAL
2024-02-12 14:00:00,94798.4,496.23,0.0,8.0,30000,NORMAL
2024-02-12 15:00:00,94785.0,321.7,0.0,12.3,30000,NORMAL
2024-02-12 16:00:00,94763.4,519.59,0.0,7.6,30000,NORMAL
2024-02-12 17:00:00,94741.6,523.35,0.0,7.5,30000,NORMAL
2024-02-12 18:00:00,94724.7,403.97,0.0,9.8,30000,NORMAL
2024-02-12 19:00:00,94706.8,429.97,0.0,9.2,30000,NORMAL
2024-02-12 20:00:00,94685.1,521.95,0.0,7.6,30000,NORMAL
2024-02-12 21:00:00,94666.2,452.78,0.0,8.7,30000,NORMAL
2024-02-12 22:00:00,94648.7,420.62,0.0,9.4,30000,NORMAL
2024-02-12 23:00:00,94631.5,412.43,0.0,9.6,30000,NORMAL
2024-02-13 00:00:00,94607.3,581.73,0.0,6.8,30000,NORMAL
2024-02-13 01:00:00,94586.9,489.37,0.0,8.1,30000,NORMAL
2024-02-13 02:00:00,94568.7,436.07,0.0,9.0,30000,NORMAL
2024-02-13 03:00:00,94547.0,521.43,0.0,7.6,30000,NORMAL
2024-02-13 04:00:00,94528.4,445.49,0.0,8.8,30000,NORMAL
2024-02-13 05:00:00,94507.1,510.57,0.0,7.7,30000,NORMAL
2024-02-13 06:00:00,94487.2,479.06,0.0,8.2,30000,NORMAL
2024-02-13 07:00:00,94469.1,433.07,0.0,9.1,30000,NORMAL
2024-02-13 08:00:00,94449.3,474.92,0.0,8.3,30000,NORMAL
2024-02-13 09:00:00,94429.5,476.94,0.0,8.2,30000,NORMAL
2024-02-13 10:00:00,94409.1,490.04,0.0,8.0,30000,NORMAL
2024-02-13 11:00:00,94386.9,531.42,0.0,7.4,30000,NORMAL
2024-02-13 12:00:00,94363.6,560.59,0.0,7.0,30000,NORMAL
2024-02-13 13:00:00,94344.0,470.56,0.0,8.4,30000,NORMAL
2024-02-13 14:00:00,94329.2,354.6,0.0,11.1,30000,NORMAL
2024-02-13 15:00:00,94308.6,493.83,0.0,8.0,30000,NORMAL
2024-02-13 16:00:00,94290.4,436.96,0.0,9.0,30000,NORMAL
2024-02-13 17:00:00,94275.2,365.44,0.0,10.7,30000,NORMAL
2024-02-13 18:00:00,94255.0,484.53,0.0,8.1,30000,NORMAL
2024-02-13 19:00:00,94235.3,471.97,0.0,8.3,30000,NORMAL
2024-02-13 20:00:00,94218.2,409.72,0.0,9.6,30000,NORMAL
2024-02-13 21:00:00,94202.0,390.7,0.0,10.0,30000,NORMAL
2024-02-13 22:00:00,94180.3,519.79,0.0,7.5,30000,NORMAL
2024-02-13 23:00:00,94160.5,475.31,0.0,8.3,30000,NORMAL
2024-02-14 00:00:00,94143.4,410.45,0.0,9.6,30000,NORMAL
2024-02-14 01:00:00,94123.3,483.13,0.0,8.1,30000,NORMAL
2024-02-14 02:00:00,94105.4,428.99,0.0,9.1,30000,NORMAL
2024-02-14 03:00:00,94085.5,477.24,0.0,8.2,30000,NORMAL
2024-02-14 04:00:00,94066.1,465.7,0.0,8.4,30000,NORMAL
2024-02-14 05:00:00,94052.7,321.78,0.0,12.2,30000,NORMAL
2024-02-14 06:00:00,94033.7,455.41,0.0,8.6,30000,NORMAL
2024-02-14 07:00:00,94015.3,441.67,0.0,8.9,30000,NORMAL
2024-02-14 08:00:00,93998.1,412.98,0.0,9.5,30000,NORMAL
2024-02-14 09:00:00,93982.0,386.8,0.0,10.1,30000,NORMAL
2024-02-14 10:00:00,93963.7,439.12,0.0,8.9,30000,NORMAL
2024-02-14 11:00:00,93945.7,432.36,0.0,9.1,30000,NORMAL
2024-02-14 12:00:00,93925.6,482.57,0.0,8.1,30000,NORMAL
