timestamp,equipment_id,equipment_type,runtime_hours,temperature_c,vibration_mm_s,power_kw,pressure,health_score,anomaly,failure_risk
2024-02-07 21:00:00,EQ_B002,Water Pump,9686.9,16.2,7.14,13.3,2.85,20.0,1,100.0
2024-02-07 22:00:00,EQ_M001,Compressor,10941.8,16.8,8.0,26.39,6.78,20.0,1,100.0
2024-02-07 22:00:00,EQ_M002,Water Pump,12673.8,21.8,8.0,13.37,3.1,20.0,1,100.0
2024-02-07 22:00:00,EQ_M003,Air Handler,10110.6,16.5,7.58,14.66,3.07,20.0,1,100.0
2024-02-07 22:00:00,EQ_B001,Compressor,7224.6,16.1,4.75,22.97,6.32,57.9,0,72.1
2024-02-07 22:00:00,EQ_B002,Water Pump,9687.8,14.8,6.95,15.14,2.68,20.5,1,100.0
2024-02-07 23:00:00,EQ_M001,Compressor,10942.6,17.2,8.0,21.87,6.56,20.0,1,100.0
2024-02-07 23:00:00,EQ_M002,Water Pump,12674.4,20.3,8.0,14.75,2.76,20.0,1,100.0
2024-02-07 23:00:00,EQ_M003,Air Handler,10111.2,15.3,7.49,15.63,2.64,20.0,1,100.0
2024-02-07 23:00:00,EQ_B001,Compressor,7225.3,16.3,4.63,20.55,6.6,58.3,0,71.7
2024-02-07 23:00:00,EQ_B002,Water Pump,9688.8,15.4,7.43,15.58,3.15,20.0,1,100.0
2024-02-08 00:00:00,EQ_M001,Compressor,10943.3,17.3,8.0,20.53,6.71,20.0,1,100.0
2024-02-08 00:00:00,EQ_M002,Water Pump,12675.1,20.3,8.0,15.13,3.16,20.0,1,100.0
2024-02-08 00:00:00,EQ_M003,Air Handler,10112.0,16.0,7.29,16.66,2.76,20.0,1,100.0
2024-02-08 00:00:00,EQ_B001,Compressor,7225.9,15.5,4.78,20.53,6.34,57.8,0,72.2
2024-02-08 00:00:00,EQ_B002,Water Pump,9689.8,16.5,7.11,14.08,3.4,20.0,1,100.0
2024-02-08 01:00:00,EQ_M001,Compressor,10944.0,18.6,8.0,21.46,6.33,20.0,1,100.0
2024-02-08 01:00:00,EQ_M002,Water Pump,12676.1,22.0,8.0,18.51,2.75,20.0,1,100.0
2024-02-08 01:00:00,EQ_M003,Air Handler,10112.8,14.4,7.13,12.63,3.05,20.0,1,100.0
2024-02-08 01:00:00,EQ_B001,Compressor,7226.6,16.2,4.68,19.11,6.83,58.1,0,71.9
2024-02-08 01:00:00,EQ_B002,Water Pump,9690.8,16.3,7.29,15.66,3.02,20.0,1,100.0
2024-02-08 02:00:00,EQ_M001,Compressor,10944.6,17.9,8.0,23.39,6.9,20.0,1,100.0
2024-02-08 02:00:00,EQ_M002,Water Pump,12676.9,20.2,8.0,13.61,2.92,20.0,1,100.0
2024-02-08 02:00:00,EQ_M003,Air Handler,10113.7,15.4,7.77,14.17,3.13,20.0,1,100.0
2024-02-08 02:00:00,EQ_B001,Compressor,7227.6,17.1,4.18,24.69,6.5,59.6,0,70.4
2024-02-08 02:00:00,EQ_B002,Water Pump,9691.6,16.8,7.29,15.35,2.52,20.0,1,100.0
2024-02-08 03:00:00,EQ_M001,Compressor,10945.3,16.7,8.0,24.61,6.09,20.0,1,100.0
2024-02-08 03:00:00,EQ_M002,Water Pump,12677.9,19.7,8.0,15.68,2.94,20.0,1,100.0
2024-02-08 03:00:00,EQ_M003,Air Handler,10114.4,14.8,7.22,14.61,2.88,20.0,1,100.0
2024-02-08 03:00:00,EQ_B001,Compressor,7228.5,14.1,5.37,19.98,6.96,56.0,0,74.0
2024-02-08 03:00:00,EQ_B002,Water Pump,9692.3,16.7,8.0,17.33,3.23,20.0,1,100.0
2024-02-08 04:00:00,EQ_M001,Compressor,10946.1,17.9,8.0,22.51,6.79,20.0,1,100.0
2024-02-08 04:00:00,EQ_M002,Water Pump,12678.5,20.9,8.0,15.39,2.73,20.0,1,100.0
2024-02-08 04:00:00,EQ_M003,Air Handler,10115.4,13.0,7.45,15.89,3.06,20.0,1,100.0
2024-02-08 04:00:00,EQ_B001,Compressor,7229.1,15.8,4.6,22.36,6.93,58.3,0,71.7
2024-02-08 04:00:00,EQ_B002,Water Pump,9693.1,15.5,7.86,11.96,3.13,20.0,1,100.0
2024-02-08 05:00:00,EQ_M001,Compressor,10946.6,18.7,8.0,22.65,6.84,20.0,1,100.0
2024-02-08 05:00:00,EQ_M002,Water Pump,12679.0,22.0,8.0,13.04,2.96,20.0,1,100.0
2024-02-08 05:00:00,EQ_M003,Air Handler,10116.4,16.3,7.7,12.64,2.94,20.0,1,100.0
2024-02-08 05:00:00,EQ_B001,Compressor,7230.0,16.6,4.85,20.4,6.63,57.6,0,72.4
2024-02-08 05:00:00,EQ_B002,Water Pump,9694.0,16.6,6.87,18.95,2.83,20.7,1,100.0
2024-02-08 06:00:00,EQ_M001,Compressor,10947.3,16.6,8.0,18.75,6.13,20.0,1,100.0
2024-02-08 06:00:00,EQ_M002,Water Pump,12679.5,19.8,8.0,15.33,2.94,20.0,1,100.0
2024-02-08 06:00:00,EQ_M003,Air Handler,10117.3,16.3,7.38,13.93,3.26,20.0,1,100.0
2024-02-08 06:00:00,EQ_B001,Compressor,7230.7,15.6,4.92,20.6,6.73,57.4,0,72.6
2024-02-08 06:00:00,EQ_B002,Water Pump,9694.6,16.5,6.78,13.84,2.44,21.0,1,100.0
2024-02-08 07:00:00,EQ_M001,Compressor,10947.8,17.8,8.0,23.1,6.89,20.0,1,100.0
2024-02-08 07:00:00,EQ_M002,Water Pump,12680.2,20.6,8.0,13.19,2.99,20.0,1,100.0
2024-02-08 07:00:00,EQ_M003,Air Handler,10117.9,14.0,7.74,17.64,2.99,20.0,1,100.0
2024-02-08 07:00:00,EQ_B001,Compressor,7231.7,15.1,4.3,19.59,6.75,59.2,0,70.8
2024-02-08 07:00:00,EQ_B002,Water Pump,9695.5,15.0,7.28,15.86,3.16,20.0,1,100.0
2024-02-08 08:00:00,EQ_M001,Compressor,10948.4,18.3,8.0,18.88,6.32,20.0,1,100.0
2024-02-08 08:00:00,EQ_M002,Water Pump,12681.0,20.7,8.0,16.77,3.5,20.0,1,100.0
2024-02-08 08:00:00,EQ_M003,Air Handler,10118.7,15.2,7.67,14.47,3.04,20.0,1,100.0
2024-02-08 08:00:00,EQ_B001,Compressor,7232.6,14.7,4.85,19.72,6.25,57.5,0,72.5
2024-02-08 08:00:00,EQ_B002,Water Pump,9696.3,14.9,7.28,17.49,2.89,20.0,1,100.0
2024-02-08 09:00:00,EQ_M001,Compressor,10948.9,16.0,8.0,22.66,6.41,20.0,1,100.0
2024-02-08 09:00:00,EQ_M002,Water Pump,12681.6,22.8,8.0,17.35,3.17,20.0,1,100.0
2024-02-08 09:00:00,EQ_M003,Air Handler,10119.4,16.3,7.8,15.62,2.97,20.0,1,100.0
2024-02-08 09:00:00,EQ_B001,Compressor,7233.4,14.1,4.94,20.22,6.69,57.3,0,72.7
2024-02-08 09:00:00,EQ_B002,Water Pump,9697.0,16.2,7.24,14.28,2.8,20.0,1,100.0
2024-02-08 10:00:00,EQ_M001,Compressor,10949.7,19.0,8.0,24.17,6.34,20.0,1,100.0
2024-02-08 10:00:00,EQ_M002,Water Pump,12682.4,22.0,8.0,16.42,3.15,20.0,1,100.0
2024-02-08 10:00:00,EQ_M003,Air Handler,10120.1,16.9,7.65,14.32,3.26,20.0,1,100.0
2024-02-08 10:00:00,EQ_B001,Compressor,7234.2,15.8,4.95,21.4,6.58,57.2,0,72.8
2024-02-08 10:00:00,EQ_B002,Water Pump,9697.7,15.3,6.92,15.71,2.92,20.5,1,100.0
2024-02-08 11:00:00,EQ_M001,Compressor,10950.6,16.8,8.0,19.77,6.7,20.0,1,100.0
2024-02-08 11:00:00,EQ_M002,Water Pump,12683.0,20.9,8.0,16.27,2.66,20.0,1,100.0
2024-02-08 11:00:00,EQ_M003,Air Handler,10120.6,18.1,6.79,15.35,3.23,20.0,1,100.0
2024-02-08 11:00:00,EQ_B001,Compressor,7235.0,15.8,4.49,24.27,6.96,58.6,0,71.4
2024-02-08 11:00:00,EQ_B002,Water Pump,9698.7,17.9,6.92,15.14,3.19,20.5,1,100.0
2024-02-08 12:00:00,EQ_M001,Compressor,10951.2,18.6,8.0,21.62,6.88,20.0,1,100.0
2024-02-08 12:00:00,EQ_M002,Water Pump,12683.7,20.3,8.0,15.6,2.79,20.0,1,100.0
2024-02-08 12:00:00,EQ_M003,Air Handler,10121.1,15.2,7.35,17.18,2.86,20.0,1,100.0
2024-02-08 12:00:00,EQ_B001,Compressor,7235.7,15.4,5.09,19.9,6.4,56.8,0,73.2
2024-02-08 12:00:00,EQ_B002,Water Pump,9699.6,14.8,6.86,14.07,3.16,20.7,1,100.0
2024-02-08 13:00:00,EQ_M001,Compressor,10951.8,17.3,8.0,21.65,6.4,20.0,1,100.0
2024-02-08 13:00:00,EQ_M002,Water Pump,12684.5,20.6,8.0,14.83,3.13,20.0,1,100.0
2024-02-08 13:00:00,EQ_M003,Air Handler,10122.1,14.7,7.62,16.94,2.87,20.0,1,100.0
2024-02-08 13:00:00,EQ_B001,Compressor,7236.4,15.7,4.83,19.61,6.31,57.6,0,72.4
2024-02-08 13:00:00,EQ_B002,Water Pump,9700.3,18.1,7.12,15.69,2.6,20.0,1,100.0
2024-02-08 14:00:00,EQ_M001,Compressor,10952.4,17.5,8.0,16.81,6.19,20.0,1,100.0
2024-02-08 14:00:00,EQ_M002,Water Pump,12685.4,21.3,8.0,16.42,2.99,20.0,1,100.0
2024-02-08 14:00:00,EQ_M003,Air Handler,10123.0,15.9,8.0,12.93,3.26,20.0,1,100.0
2024-02-08 14:00:00,EQ_B001,Compressor,7237.3,16.2,5.14,20.69,7.09,56.6,0,73.4
2024-02-08 14:00:00,EQ_B002,Water Pump,9701.2,15.6,7.01,15.7,2.74,20.2,1,100.0
2024-02-08 15:00:00,EQ_M001,Compressor,10953.1,17.4,8.0,23.26,6.48,20.0,1,100.0
2024-02-08 15:00:00,EQ_M002,Water Pump,12686.2,22.1,8.0,16.69,3.49,20.0,1,100.0
2024-02-08 15:00:00,EQ_M003,Air Handler,10123.5,15.4,6.93,15.72,3.06,20.0,1,100.0
2024-02-08 15:00:00,EQ_B001,Compressor,7237.9,14.9,4.24,20.02,6.3,59.3,0,70.7
2024-02-08 15:00:00,EQ_B002,Water Pump,9702.0,17.4,7.22,14.87,3.25,20.0,1,100.0
2024-02-08 16:00:00,EQ_M001,Compressor,10953.7,17.5,8.0,23.92,6.71,20.0,1,100.0
2024-02-08 16:00:00,EQ_M002,Water Pump,12686.8,21.7,8.0,13.38,2.69,20.0,1,100.0
2024-02-08 16:00:00,EQ_M003,Air Handler,10124.4,17.8,7.51,17.29,3.09,20.0,1,100.0
2024-02-08 16:00:00,EQ_B001,Compressor,7238.7,16.1,4.37,21.19,6.47,58.9,0,71.1
2024-02-08 16:00:00,EQ_B002,Water Pump,9702.9,16.1,7.45,15.99,2.79,20.0,1,100.0
2024-02-08 17:00:00,EQ_M001,Compressor,10954.5,19.2,8.0,22.12,7.06,20.0,1,100.0
2024-02-08 17:00:00,EQ_M002,Water Pump,12687.7,21.6,8.0,16.78,2.78,20.0,1,100.0
2024-02-08 17:00:00,EQ_M003,Air Handler,10124.9,17.4,8.0,12.86,3.04,20.0,1,100.0
2024-02-08 17:00:00,EQ_B001,Compressor,7239.5,15.0,4.89,23.77,6.48,57.3,0,72.7
2024-02-08 17:00:00,EQ_B002,Water Pump,9703.9,15.2,7.13,14.95,3.26,20.0,1,100.0
2024-02-08 18:00:00,EQ_M001,Compressor,10955.2,18.7,8.0,21.03,6.54,20.0,1,100.0
2024-02-08 18:00:00,EQ_M002,Water Pump,12688.6,19.5,8.0,16.24,3.11,20.0,1,100.0
2024-02-08 18:00:00,EQ_M003,Air Handler,10125.6,15.0,7.81,15.56,2.75,20.0,1,100.0
2024-02-08 18:00:00,EQ_B001,Compressor,7240.3,18.5,4.16,21.57,6.19,59.5,0,70.5
2024-02-08 18:00:00,EQ_B002,Water Pump,9704.8,15.8,6.91,15.71,3.25,20.5,1,100.0
2024-02-08 19:00:00,EQ_M001,Compressor,10955.8,19.9,8.0,20.34,6.18,20.0,1,100.0
2024-02-08 19:00:00,EQ_M002,Water Pump,12689.5,21.8,8.0,12.68,3.07,20.0,1,100.0
2024-02-08 19:00:00,EQ_M003,Air Handler,10126.2,16.2,7.71,16.16,2.78,20.0,1,100.0
2024-02-08 19:00:00,EQ_B001,Compressor,7241.1,13.8,4.41,21.23,6.16,58.8,0,71.2
2024-02-08 19:00:00,EQ_B002,Water Pump,9705.6,14.8,7.53,14.15,3.06,20.0,1,100.0
2024-02-08 20:00:00,EQ_M001,Compressor,10956.7,17.1,8.0,18.66,6.75,20.0,1,100.0
2024-02-08 20:00:00,EQ_M002,Water Pump,12690.1,19.9,8.0,15.67,3.13,20.0,1,100.0
2024-02-08 20:00:00,EQ_M003,Air Handler,10126.8,15.0,7.94,16.53,3.12,20.0,1,100.0
2024-02-08 20:00:00,EQ_B001,Compressor,7242.0,15.2,4.89,20.77,6.22,57.3,0,72.7
2024-02-08 20:00:00,EQ_B002,Water Pump,9706.6,16.4,7.5,14.65,3.22,20.0,1,100.0
2024-02-08 21:00:00,EQ_M001,Compressor,10957.4,18.2,8.0,24.03,6.45,20.0,1,100.0
2024-02-08 21:00:00,EQ_M002,Water Pump,12690.6,20.0,8.0,15.56,2.94,20.0,1,100.0
2024-02-08 21:00:00,EQ_M003,Air Handler,10127.6,16.1,7.82,17.04,2.86,20.0,1,100.0
2024-02-08 21:00:00,EQ_B001,Compressor,7242.6,15.7,4.92,17.31,6.25,57.2,0,72.8
2024-02-08 21:00:00,EQ_B002,Water Pump,9707.1,15.7,7.32,14.16,2.73,20.0,1,100.0
2024-02-08 22:00:00,EQ_M001,Compressor,10958.3,18.5,8.0,23.16,5.96,20.0,1,100.0
2024-02-08 22:00:00,EQ_M002,Water Pump,12691.2,19.4,8.0,15.33,3.28,20.0,1,100.0
2024-02-08 22:00:00,EQ_M003,Air Handler,10128.5,16.6,7.66,15.67,3.24,20.0,1,100.0
2024-02-08 22:00:00,EQ_B001,Compressor,7243.1,17.4,4.23,19.52,6.3,59.3,0,70.7
2024-02-08 22:00:00,EQ_B002,Water Pump,9707.9,15.0,6.95,13.96,2.57,20.3,1,100.0
2024-02-08 23:00:00,EQ_M001,Compressor,10958.9,18.8,8.0,22.66,6.15,20.0,1,100.0
2024-02-08 23:00:00,EQ_M002,Water Pump,12692.1,20.2,8.0,16.53,3.28,20.0,1,100.0
2024-02-08 23:00:00,EQ_M003,Air Handler,10129.2,16.4,7.53,14.57,3.11,20.0,1,100.0
2024-02-08 23:00:00,EQ_B001,Compressor,7243.8,14.5,4.36,23.97,6.43,58.9,0,71.1
2024-02-08 23:00:00,EQ_B002,Water Pump,9708.5,15.4,7.43,12.69,2.91,20.0,1,100.0
2024-02-09 00:00:00,EQ_M001,Compressor,10959.5,17.8,8.0,20.7,6.42,20.0,1,100.0
2024-02-09 00:00:00,EQ_M002,Water Pump,12693.0,22.5,8.0,15.25,3.43,20.0,1,100.0
2024-02-09 00:00:00,EQ_M003,Air Handler,10129.7,15.5,7.74,14.69,2.93,20.0,1,100.0
2024-02-09 00:00:00,EQ_B001,Compressor,7244.7,16.6,4.83,23.84,6.44,57.5,0,72.5
2024-02-09 00:00:00,EQ_B002,Water Pump,9709.2,15.9,7.02,15.75,3.1,20.1,1,100.0
2024-02-09 01:00:00,EQ_M001,Compressor,10960.5,17.5,8.0,24.2,6.24,20.0,1,100.0
2024-02-09 01:00:00,EQ_M002,Water Pump,12693.8,22.0,8.0,15.43,2.95,20.0,1,100.0
2024-02-09 01:00:00,EQ_M003,Air Handler,10130.3,15.6,7.12,17.07,2.6,20.0,1,100.0
2024-02-09 01:00:00,EQ_B001,Compressor,7245.2,15.4,4.63,19.59,6.57,58.1,0,71.9
2024-02-09 01:00:00,EQ_B002,Water Pump,9709.9,15.3,7.13,14.43,2.94,20.0,1,100.0
2024-02-09 02:00:00,EQ_M001,Compressor,10961.5,17.4,8.0,22.43,5.76,20.0,1,100.0
2024-02-09 02:00:00,EQ_M002,Water Pump,12694.3,21.9,8.0,12.15,3.1,20.0,1,100.0
2024-02-09 02:00:00,EQ_M003,Air Handler,10131.1,15.6,7.53,14.83,3.23,20.0,1,100.0
2024-02-09 02:00:00,EQ_B001,Compressor,7245.9,15.5,4.5,22.29,6.33,58.4,0,71.6
2024-02-09 02:00:00,EQ_B002,Water Pump,9710.9,16.4,6.98,16.5,2.88,20.2,1,100.0
2024-02-09 03:00:00,EQ_M001,Compressor,10962.0,15.5,8.0,19.47,6.45,20.0,1,100.0
2024-02-09 03:00:00,EQ_M002,Water Pump,12695.3,22.1,8.0,15.14,2.98,20.0,1,100.0
2024-02-09 03:00:00,EQ_M003,Air Handler,10131.7,15.9,7.25,14.47,3.19,20.0,1,100.0
2024-02-09 03:00:00,EQ_B001,Compressor,7246.7,17.2,4.6,21.39,5.95,58.1,0,71.9
2024-02-09 03:00:00,EQ_B002,Water Pump,9711.7,16.3,6.86,12.59,2.89,20.5,1,100.0
2024-02-09 04:00:00,EQ_M001,Compressor,10962.5,17.2,8.0,20.93,6.64,20.0,1,100.0
2024-02-09 04:00:00,EQ_M002,Water Pump,12696.0,22.5,8.0,16.51,2.66,20.0,1,100.0
2024-02-09 04:00:00,EQ_M003,Air Handler,10132.6,15.6,7.47,12.46,2.96,20.0,1,100.0
2024-02-09 04:00:00,EQ_B001,Compressor,7247.4,15.9,4.85,25.2,6.67,57.4,0,72.6
2024-02-09 04:00:00,EQ_B002,Water Pump,9712.3,14.3,7.07,16.18,3.04,20.0,1,100.0
2024-02-09 05:00:00,EQ_M001,Compressor,10963.3,17.7,8.0,19.55,5.91,20.0,1,100.0
2024-02-09 05:00:00,EQ_M002,Water Pump,12696.5,19.9,8.0,15.69,2.94,20.0,1,100.0
2024-02-09 05:00:00,EQ_M003,Air Handler,10133.4,14.6,7.85,17.08,2.86,20.0,1,100.0
2024-02-09 05:00:00,EQ_B001,Compressor,7247.9,15.2,4.64,27.28,6.19,58.0,0,72.0
2024-02-09 05:00:00,EQ_B002,Water Pump,9713.2,14.0,7.13,14.51,3.13,20.0,1,100.0
2024-02-09 06:00:00,EQ_M001,Compressor,10963.8,17.9,8.0,20.29,6.76,20.0,1,100.0
2024-02-09 06:00:00,EQ_M002,Water Pump,12697.1,20.3,8.0,13.59,2.73,20.0,1,100.0
2024-02-09 06:00:00,EQ_M003,Air Handler,10133.9,15.0,7.36,15.13,3.32,20.0,1,100.0
2024-02-09 06:00:00,EQ_B001,Compressor,7248.8,14.0,4.92,21.59,6.09,57.1,0,72.9
2024-02-09 06:00:00,EQ_B002,Water Pump,9714.2,16.2,7.17,14.1,3.66,20.0,1,100.0
2024-02-09 07:00:00,EQ_M001,Compressor,10964.4,16.1,8.0,22.17,6.73,20.0,1,100.0
2024-02-09 07:00:00,EQ_M002,Water Pump,12697.7,20.4,8.0,14.97,2.54,20.0,1,100.0
2024-02-09 07:00:00,EQ_M003,Air Handler,10134.6,14.9,7.34,14.66,3.17,20.0,1,100.0
2024-02-09 07:00:00,EQ_B001,Compressor,7249.3,15.4,4.47,20.93,6.86,58.5,0,71.5
2024-02-09 07:00:00,EQ_B002,Water Pump,9715.2,14.3,7.14,14.66,3.08,20.0,1,100.0
2024-02-09 08:00:00,EQ_M001,Compressor,10964.9,16.8,8.0,25.4,6.11,20.0,1,100.0
2024-02-09 08:00:00,EQ_M002,Water Pump,12698.5,20.3,8.0,14.91,3.05,20.0,1,100.0
2024-02-09 08:00:00,EQ_M003,Air Handler,10135.6,15.8,7.51,16.08,2.73,20.0,1,100.0
2024-02-09 08:00:00,EQ_B001,Compressor,7250.3,17.6,4.33,18.26,6.64,58.9,0,71.1
2024-02-09 08:00:00,EQ_B002,Water Pump,9716.0,16.1,7.66,16.92,3.05,20.0,1,100.0
2024-02-09 09:00:00,EQ_M001,Compressor,10965.7,15.6,8.0,21.58,6.06,20.0,1,100.0
2024-02-09 09:00:00,EQ_M002,Water Pump,12699.4,21.0,8.0,16.36,2.94,20.0,1,100.0
2024-02-09 09:00:00,EQ_M003,Air Handler,10136.5,15.1,7.52,15.05,3.03,20.0,1,100.0
2024-02-09 09:00:00,EQ_B001,Compressor,7251.2,15.7,4.47,21.52,6.87,58.4,0,71.6
2024-02-09 09:00:00,EQ_B002,Water Pump,9717.0,16.0,7.11,17.18,2.9,20.0,1,100.0
2024-02-09 10:00:00,EQ_M001,Compressor,10966.4,16.2,8.0,26.12,6.72,20.0,1,100.0
2024-02-09 10:00:00,EQ_M002,Water Pump,12700.1,21.8,8.0,11.88,3.05,20.0,1,100.0
2024-02-09 10:00:00,EQ_M003,Air Handler,10137.1,15.8,7.41,15.13,2.88,20.0,1,100.0
2024-02-09 10:00:00,EQ_B001,Compressor,7252.1,15.8,4.81,24.24,6.9,57.4,0,72.6
2024-02-09 10:00:00,EQ_B002,Water Pump,9717.5,16.5,7.22,16.38,2.8,20.0,1,100.0
2024-02-09 11:00:00,EQ_M001,Compressor,10967.3,18.2,8.0,22.99,6.61,20.0,1,100.0
2024-02-09 11:00:00,EQ_M002,Water Pump,12700.8,21.5,8.0,14.35,2.57,20.0,1,100.0
2024-02-09 11:00:00,EQ_M003,Air Handler,10137.9,16.2,7.47,14.66,3.02,20.0,1,100.0
2024-02-09 11:00:00,EQ_B001,Compressor,7253.0,15.2,4.73,22.22,6.96,57.6,0,72.4
2024-02-09 11:00:00,EQ_B002,Water Pump,9718.5,17.0,7.03,14.88,2.93,20.0,1,100.0
2024-02-09 12:00:00,EQ_M001,Compressor,10967.9,16.8,8.0,21.79,6.49,20.0,1,100.0
2024-02-09 12:00:00,EQ_M002,Water Pump,12701.5,20.7,8.0,15.23,3.07,20.0,1,100.0
2024-02-09 12:00:00,EQ_M003,Air Handler,10138.6,16.2,7.83,15.94,2.98,20.0,1,100.0
2024-02-09 12:00:00,EQ_B001,Compressor,7253.6,16.1,4.07,24.89,5.94,59.6,0,70.4
2024-02-09 12:00:00,EQ_B002,Water Pump,9719.1,15.4,7.31,15.72,2.95,20.0,1,100.0
2024-02-09 13:00:00,EQ_M001,Compressor,10968.5,18.4,8.0,24.24,6.6,20.0,1,100.0
2024-02-09 13:00:00,EQ_M002,Water Pump,12702.0,20.5,8.0,13.11,3.42,20.0,1,100.0
2024-02-09 13:00:00,EQ_M003,Air Handler,10139.2,15.2,7.77,16.09,3.34,20.0,1,100.0
2024-02-09 13:00:00,EQ_B001,Compressor,7254.1,15.2,4.98,25.93,6.76,56.9,0,73.1
2024-02-09 13:00:00,EQ_B002,Water Pump,9719.9,15.0,7.11,17.51,3.01,20.0,1,100.0
2024-02-09 14:00:00,EQ_M001,Compressor,10969.1,16.7,8.0,21.57,6.57,20.0,1,100.0
2024-02-09 14:00:00,EQ_M002,Water Pump,12702.9,21.1,8.0,16.59,3.2,20.0,1,100.0
2024-02-09 14:00:00,EQ_M003,Air Handler,10139.8,18.3,7.63,11.92,3.0,20.0,1,100.0
2024-02-09 14:00:00,EQ_B001,Compressor,7254.6,15.7,4.97,21.61,6.35,56.9,0,73.1
2024-02-09 14:00:00,EQ_B002,Water Pump,9720.7,13.8,7.33,15.22,2.64,20.0,1,100.0
2024-02-09 15:00:00,EQ_M001,Compressor,10970.0,18.4,7.98,18.48,6.75,20.0,1,100.0
2024-02-09 15:00:00,EQ_M002,Water Pump,12703.6,22.7,8.0,15.55,3.14,20.0,1,100.0
2024-02-09 15:00:00,EQ_M003,Air Handler,10140.7,17.5,7.31,16.99,3.17,20.0,1,100.0
2024-02-09 15:00:00,EQ_B001,Compressor,7255.3,17.0,5.21,20.76,6.46,56.2,0,73.8
2024-02-09 15:00:00,EQ_B002,Water Pump,9721.3,17.1,7.26,13.37,2.96,20.0,1,100.0
2024-02-09 16:00:00,EQ_M001,Compressor,10970.9,18.4,8.0,25.93,6.86,20.0,1,100.0
2024-02-09 16:00:00,EQ_M002,Water Pump,12704.6,21.7,8.0,15.92,3.27,20.0,1,100.0
2024-02-09 16:00:00,EQ_M003,Air Handler,10141.7,15.0,7.88,12.83,3.01,20.0,1,100.0
2024-02-09 16:00:00,EQ_B001,Compressor,7256.1,15.8,4.39,23.75,6.41,58.6,0,71.4
2024-02-09 16:00:00,EQ_B002,Water Pump,9721.9,15.9,7.06,16.8,3.08,20.0,1,100.0
2024-02-09 17:00:00,EQ_M001,Compressor,10971.6,16.6,8.0,20.29,6.38,20.0,1,100.0
2024-02-09 17:00:00,EQ_M002,Water Pump,12705.6,20.0,8.0,15.92,2.76,20.0,1,100.0
2024-02-09 17:00:00,EQ_M003,Air Handler,10142.6,13.6,7.71,12.87,3.13,20.0,1,100.0
2024-02-09 17:00:00,EQ_B001,Compressor,7256.6,13.9,5.11,21.23,6.57,56.5,0,73.5
2024-02-09 17:00:00,EQ_B002,Water Pump,9722.4,14.9,7.01,12.52,3.01,20.0,1,100.0
2024-02-09 18:00:00,EQ_M001,Compressor,10972.5,18.0,8.0,24.0,7.35,20.0,1,100.0
2024-02-09 18:00:00,EQ_M002,Water Pump,12706.5,20.2,8.0,15.62,2.95,20.0,1,100.0
2024-02-09 18:00:00,EQ_M003,Air Handler,10143.2,15.3,7.8,15.28,3.06,20.0,1,100.0
2024-02-09 18:00:00,EQ_B001,Compressor,7257.1,16.9,4.86,23.22,6.36,57.2,0,72.8
2024-02-09 18:00:00,EQ_B002,Water Pump,9723.1,14.7,7.62,16.54,2.67,20.0,1,100.0
2024-02-09 19:00:00,EQ_M001,Compressor,10973.5,16.2,8.0,22.81,6.02,20.0,1,100.0
2024-02-09 19:00:00,EQ_M002,Water Pump,12707.3,20.3,8.0,15.95,3.0,20.0,1,100.0
2024-02-09 19:00:00,EQ_M003,Air Handler,10143.7,14.7,7.29,17.05,3.06,20.0,1,100.0
2024-02-09 19:00:00,EQ_B001,Compressor,7258.1,15.9,5.35,26.63,6.11,55.7,0,74.3
2024-02-09 19:00:00,EQ_B002,Water Pump,9723.8,17.4,7.04,13.36,3.22,20.0,1,100.0
2024-02-09 20:00:00,EQ_M001,Compressor,10974.2,19.7,8.0,25.24,5.91,20.0,1,100.0
2024-02-09 20:00:00,EQ_M002,Water Pump,12708.1,20.2,8.0,12.55,3.01,20.0,1,100.0
2024-02-09 20:00:00,EQ_M003,Air Handler,10144.6,12.9,7.9,15.45,2.46,20.0,1,100.0
2024-02-09 20:00:00,EQ_B001,Compressor,7259.0,15.4,4.33,21.31,6.15,58.8,0,71.2
2024-02-09 20:00:00,EQ_B002,Water Pump,9724.3,15.7,7.26,14.63,3.17,20.0,1,100.0
2024-02-09 21:00:00,EQ_M001,Compressor,10974.8,17.3,8.0,20.28,6.2,20.0,1,100.0
2024-02-09 21:00:00,EQ_M002,Water Pump,12708.9,19.8,8.0,15.16,3.26,20.0,1,100.0
2024-02-09 21:00:00,EQ_M003,Air Handler,10145.4,15.4,8.0,15.1,3.08,20.0,1,100.0
2024-02-09 21:00:00,EQ_B001,Compressor,7259.9,14.0,5.19,24.02,6.64,56.2,0,73.8
2024-02-09 21:00:00,EQ_B002,Water Pump,9724.9,15.2,7.35,14.45,2.9,20.0,1,100.0
2024-02-09 22:00:00,EQ_M001,Compressor,10975.6,16.8,8.0,22.1,6.59,20.0,1,100.0
2024-02-09 22:00:00,EQ_M002,Water Pump,12709.8,19.8,8.0,14.07,3.19,20.0,1,100.0
2024-02-09 22:00:00,EQ_M003,Air Handler,10145.9,16.0,7.66,11.6,2.73,20.0,1,100.0
2024-02-09 22:00:00,EQ_B001,Compressor,7260.6,14.7,4.49,21.53,6.16,58.3,0,71.7
2024-02-09 22:00:00,EQ_B002,Water Pump,9725.8,14.0,7.58,12.84,3.01,20.0,1,100.0
