timestamp,zone_id,occupancy,indoor_temp_c,outdoor_temp_c,heating_load_kw
2024-02-12 06:00:00,ZONE_B02,0.73,20.0,-19.3,0.68
2024-02-12 07:00:00,ZONE_M01,0.54,19.9,-20.0,0.62
2024-02-12 07:00:00,ZONE_M02,0.54,20.1,-20.0,0.62
2024-02-12 07:00:00,ZONE_M03,0.54,19.5,-20.0,0.62
2024-02-12 07:00:00,ZONE_B01,0.54,19.8,-20.0,0.62
2024-02-12 07:00:00,ZONE_B02,0.54,19.4,-20.0,0.62
2024-02-12 08:00:00,ZONE_M01,0.87,21.0,-21.0,0.77
2024-02-12 08:00:00,ZONE_M02,0.87,20.8,-21.0,0.77
2024-02-12 08:00:00,ZONE_M03,0.87,20.9,-21.0,0.77
2024-02-12 08:00:00,ZONE_B01,0.87,20.1,-21.0,0.77
2024-02-12 08:00:00,ZONE_B02,0.87,21.0,-21.0,0.77
2024-02-12 09:00:00,ZONE_M01,0.54,18.3,-17.8,0.58
2024-02-12 09:00:00,ZONE_M02,0.54,19.0,-17.8,0.58
2024-02-12 09:00:00,ZONE_M03,0.54,20.0,-17.8,0.58
2024-02-12 09:00:00,ZONE_B01,0.54,19.4,-17.8,0.58
2024-02-12 09:00:00,ZONE_B02,0.54,19.2,-17.8,0.58
2024-02-12 10:00:00,ZONE_M01,0.52,19.7,-21.1,0.62
2024-02-12 10:00:00,ZONE_M02,0.52,20.2,-21.1,0.62
2024-02-12 10:00:00,ZONE_M03,0.52,19.8,-21.1,0.62
2024-02-12 10:00:00,ZONE_B01,0.52,19.1,-21.1,0.62
2024-02-12 10:00:00,ZONE_B02,0.52,19.6,-21.1,0.62
2024-02-12 11:00:00,ZONE_M01,0.65,20.6,-19.2,0.65
2024-02-12 11:00:00,ZONE_M02,0.65,20.0,-19.2,0.65
2024-02-12 11:00:00,ZONE_M03,0.65,19.6,-19.2,0.65
2024-02-12 11:00:00,ZONE_B01,0.65,19.3,-19.2,0.65
2024-02-12 11:00:00,ZONE_B02,0.65,20.1,-19.2,0.65
2024-02-12 12:00:00,ZONE_M01,0.61,19.5,-18.0,0.61
2024-02-12 12:00:00,ZONE_M02,0.61,19.6,-18.0,0.61
2024-02-12 12:00:00,ZONE_M03,0.61,19.3,-18.0,0.61
2024-02-12 12:00:00,ZONE_B01,0.61,20.1,-18.0,0.61
2024-02-12 12:00:00,ZONE_B02,0.61,19.8,-18.0,0.61
2024-02-12 13:00:00,ZONE_M01,0.69,20.9,-15.6,0.6
2024-02-12 13:00:00,ZONE_M02,0.69,20.1,-15.6,0.6
2024-02-12 13:00:00,ZONE_M03,0.69,20.1,-15.6,0.6
2024-02-12 13:00:00,ZONE_B01,0.69,19.9,-15.6,0.6
2024-02-12 13:00:00,ZONE_B02,0.69,19.3,-15.6,0.6
2024-02-12 14:00:00,ZONE_M01,0.51,18.9,-20.0,0.6
2024-02-12 14:00:00,ZONE_M02,0.51,18.7,-20.0,0.6
2024-02-12 14:00:00,ZONE_M03,0.51,20.4,-20.0,0.6
2024-02-12 14:00:00,ZONE_B01,0.51,19.9,-20.0,0.6
2024-02-12 14:00:00,ZONE_B02,0.51,19.1,-20.0,0.6
2024-02-12 15:00:00,ZONE_M01,0.5,19.2,-24.8,0.67
2024-02-12 15:00:00,ZONE_M02,0.5,18.6,-24.8,0.67
2024-02-12 15:00:00,ZONE_M03,0.5,20.9,-24.8,0.67
2024-02-12 15:00:00,ZONE_B01,0.5,19.6,-24.8,0.67
2024-02-12 15:00:00,ZONE_B02,0.5,19.8,-24.8,0.67
2024-02-12 16:00:00,ZONE_M01,0.42,19.2,-18.0,0.54
2024-02-12 16:00:00,ZONE_M02,0.42,20.0,-18.0,0.54
2024-02-12 16:00:00,ZONE_M03,0.42,18.8,-18.0,0.54
2024-02-12 16:00:00,ZONE_B01,0.42,18.9,-18.0,0.54
2024-02-12 16:00:00,ZONE_B02,0.42,19.3,-18.0,0.54
2024-02-12 17:00:00,ZONE_M01,0.6,19.6,-22.3,0.68
2024-02-12 17:00:00,ZONE_M02,0.6,20.1,-22.3,0.68
2024-02-12 17:00:00,ZONE_M03,0.6,19.3,-22.3,0.68
2024-02-12 17:00:00,ZONE_B01,0.6,20.1,-22.3,0.68
2024-02-12 17:00:00,ZONE_B02,0.6,19.4,-22.3,0.68
2024-02-12 18:00:00,ZONE_M01,1.0,21.5,-18.2,0.76
2024-02-12 18:00:00,ZONE_M02,1.0,20.8,-18.2,0.76
2024-02-12 18:00:00,ZONE_M03,1.0,21.1,-18.2,0.76
2024-02-12 18:00:00,ZONE_B01,1.0,19.8,-18.2,0.76
2024-02-12 18:00:00,ZONE_B02,1.0,21.9,-18.2,0.76
2024-02-12 19:00:00,ZONE_M01,0.72,19.5,-21.2,0.71
2024-02-12 19:00:00,ZONE_M02,0.72,19.6,-21.2,0.71
2024-02-12 19:00:00,ZONE_M03,0.72,19.7,-21.2,0.71
2024-02-12 19:00:00,ZONE_B01,0.72,19.8,-21.2,0.71
2024-02-12 19:00:00,ZONE_B02,0.72,20.2,-21.2,0.71
2024-02-12 20:00:00,ZONE_M01,0.86,21.3,-16.4,0.68
2024-02-12 20:00:00,ZONE_M02,0.86,20.8,-16.4,0.68
2024-02-12 20:00:00,ZONE_M03,0.86,20.9,-16.4,0.68
2024-02-12 20:00:00,ZONE_B01,0.86,20.1,-16.4,0.68
2024-02-12 20:00:00,ZONE_B02,0.86,20.0,-16.4,0.68
2024-02-12 21:00:00,ZONE_M01,0.75,20.5,-20.5,0.71
2024-02-12 21:00:00,ZONE_M02,0.75,20.5,-20.5,0.71
2024-02-12 21:00:00,ZONE_M03,0.75,20.4,-20.5,0.71
2024-02-12 21:00:00,ZONE_B01,0.75,20.4,-20.5,0.71
2024-02-12 21:00:00,ZONE_B02,0.75,19.1,-20.5,0.71
2024-02-12 22:00:00,ZONE_M01,0.67,20.0,-20.8,0.68
2024-02-12 22:00:00,ZONE_M02,0.67,19.1,-20.8,0.68
2024-02-12 22:00:00,ZONE_M03,0.67,19.5,-20.8,0.68
2024-02-12 22:00:00,ZONE_B01,0.67,19.4,-20.8,0.68
2024-02-12 22:00:00,ZONE_B02,0.67,21.0,-20.8,0.68
2024-02-12 23:00:00,ZONE_M01,0.2,18.9,-18.7,0.46
2024-02-12 23:00:00,ZONE_M02,0.2,19.2,-18.7,0.46
2024-02-12 23:00:00,ZONE_M03,0.2,19.0,-18.7,0.46
2024-02-12 23:00:00,ZONE_B01,0.2,17.9,-18.7,0.46
2024-02-12 23:00:00,ZONE_B02,0.2,18.7,-18.7,0.46
2024-02-13 00:00:00,ZONE_M01,0.19,19.5,-23.4,0.52
2024-02-13 00:00:00,ZONE_M02,0.19,17.5,-23.4,0.52
2024-02-13 00:00:00,ZONE_M03,0.19,19.0,-23.4,0.52
2024-02-13 00:00:00,ZONE_B01,0.19,18.4,-23.4,0.52
2024-02-13 00:00:00,ZONE_B02,0.19,18.6,-23.4,0.52
2024-02-13 01:00:00,ZONE_M01,0.07,18.6,-19.6,0.42
2024-02-13 01:00:00,ZONE_M02,0.07,17.7,-19.6,0.42
2024-02-13 01:00:00,ZONE_M03,0.07,18.0,-19.6,0.42
2024-02-13 01:00:00,ZONE_B01,0.07,18.1,-19.6,0.42
2024-02-13 01:00:00,ZONE_B02,0.07,18.3,-19.6,0.42
2024-02-13 02:00:00,ZONE_M01,0.07,18.3,-21.6,0.45
2024-02-13 02:00:00,ZONE_M02,0.07,17.2,-21.6,0.45
2024-02-13 02:00:00,ZONE_M03,0.07,18.0,-21.6,0.45
2024-02-13 02:00:00,ZONE_B01,0.07,17.5,-21.6,0.45
2024-02-13 02:00:00,ZONE_B02,0.07,17.3,-21.6,0.45
2024-02-13 03:00:00,ZONE_M01,0.05,18.2,-17.3,0.39
2024-02-13 03:00:00,ZONE_M02,0.05,17.7,-17.3,0.39
2024-02-13 03:00:00,ZONE_M03,0.05,18.5,-17.3,0.39
2024-02-13 03:00:00,ZONE_B01,0.05,17.9,-17.3,0.39
2024-02-13 03:00:00,ZONE_B02,0.05,17.5,-17.3,0.39
2024-02-13 04:00:00,ZONE_M01,0.25,19.1,-22.8,0.53
2024-02-13 04:00:00,ZONE_M02,0.25,18.6,-22.8,0.53
2024-02-13 04:00:00,ZONE_M03,0.25,17.8,-22.8,0.53
2024-02-13 04:00:00,ZONE_B01,0.25,19.2,-22.8,0.53
2024-02-13 04:00:00,ZONE_B02,0.25,19.0,-22.8,0.53
2024-02-13 05:00:00,ZONE_M01,0.06,18.0,-19.2,0.42
2024-02-13 05:00:00,ZONE_M02,0.06,19.1,-19.2,0.42
2024-02-13 05:00:00,ZONE_M03,0.06,18.1,-19.2,0.42
2024-02-13 05:00:00,ZONE_B01,0.06,18.2,-19.2,0.42
2024-02-13 05:00:00,ZONE_B02,0.06,18.2,-19.2,0.42
2024-02-13 06:00:00,ZONE_M01,0.66,20.2,-19.8,0.66
2024-02-13 06:00:00,ZONE_M02,0.66,20.5,-19.8,0.66
2024-02-13 06:00:00,ZONE_M03,0.66,20.1,-19.8,0.66
2024-02-13 06:00:00,ZONE_B01,0.66,19.9,-19.8,0.66
2024-02-13 06:00:00,ZONE_B02,0.66,19.6,-19.8,0.66
2024-02-13 07:00:00,ZONE_M01,0.46,18.1,-21.8,0.61
2024-02-13 07:00:00,ZONE_M02,0.46,21.0,-21.8,0.61
2024-02-13 07:00:00,ZONE_M03,0.46,18.8,-21.8,0.61
2024-02-13 07:00:00,ZONE_B01,0.46,19.5,-21.8,0.61
2024-02-13 07:00:00,ZONE_B02,0.46,20.3,-21.8,0.61
2024-02-13 08:00:00,ZONE_M01,0.52,19.6,-18.7,0.59
2024-02-13 08:00:00,ZONE_M02,0.52,19.4,-18.7,0.59
2024-02-13 08:00:00,ZONE_M03,0.52,20.3,-18.7,0.59
2024-02-13 08:00:00,ZONE_B01,0.52,19.7,-18.7,0.59
2024-02-13 08:00:00,ZONE_B02,0.52,19.5,-18.7,0.59
2024-02-13 09:00:00,ZONE_M01,0.76,20.1,-19.4,0.69
2024-02-13 09:00:00,ZONE_M02,0.76,18.9,-19.4,0.69
2024-02-13 09:00:00,ZONE_M03,0.76,20.1,-19.4,0.69
2024-02-13 09:00:00,ZONE_B01,0.76,19.9,-19.4,0.69
2024-02-13 09:00:00,ZONE_B02,0.76,19.8,-19.4,0.69
2024-02-13 10:00:00,ZONE_M01,0.46,18.9,-24.5,0.65
2024-02-13 10:00:00,ZONE_M02,0.46,19.6,-24.5,0.65
2024-02-13 10:00:00,ZONE_M03,0.46,19.2,-24.5,0.65
2024-02-13 10:00:00,ZONE_B01,0.46,19.7,-24.5,0.65
2024-02-13 10:00:00,ZONE_B02,0.46,19.1,-24.5,0.65
2024-02-13 11:00:00,ZONE_M01,0.86,19.8,-21.3,0.77
2024-02-13 11:00:00,ZONE_M02,0.86,20.7,-21.3,0.77
2024-02-13 11:00:00,ZONE_M03,0.86,20.7,-21.3,0.77
2024-02-13 11:00:00,ZONE_B01,0.86,21.4,-21.3,0.77
2024-02-13 11:00:00,ZONE_B02,0.86,20.7,-21.3,0.77
2024-02-13 12:00:00,ZONE_M01,0.72,19.8,-20.6,0.7
2024-02-13 12:00:00,ZONE_M02,0.72,19.7,-20.6,0.7
2024-02-13 12:00:00,ZONE_M03,0.72,19.8,-20.6,0.7
2024-02-13 12:00:00,ZONE_B01,0.72,20.1,-20.6,0.7
2024-02-13 12:00:00,ZONE_B02,0.72,20.5,-20.6,0.7
2024-02-13 13:00:00,ZONE_M01,0.56,19.6,-23.1,0.67
2024-02-13 13:00:00,ZONE_M02,0.56,19.4,-23.1,0.67
2024-02-13 13:00:00,ZONE_M03,0.56,19.5,-23.1,0.67
2024-02-13 13:00:00,ZONE_B01,0.56,19.6,-23.1,0.67
2024-02-13 13:00:00,ZONE_B02,0.56,19.3,-23.1,0.67
2024-02-13 14:00:00,ZONE_M01,0.51,18.9,-22.6,0.64
2024-02-13 14:00:00,ZONE_M02,0.51,19.4,-22.6,0.64
2024-02-13 14:00:00,ZONE_M03,0.51,20.4,-22.6,0.64
2024-02-13 14:00:00,ZONE_B01,0.51,19.3,-22.6,0.64
2024-02-13 14:00:00,ZONE_B02,0.51,19.6,-22.6,0.64
2024-02-13 15:00:00,ZONE_M01,0.79,21.2,-17.6,0.67
2024-02-13 15:00:00,ZONE_M02,0.79,20.4,-17.6,0.67
2024-02-13 15:00:00,ZONE_M03,0.79,20.6,-17.6,0.67
2024-02-13 15:00:00,ZONE_B01,0.79,21.0,-17.6,0.67
2024-02-13 15:00:00,ZONE_B02,0.79,19.8,-17.6,0.67
2024-02-13 16:00:00,ZONE_M01,0.51,18.6,-21.8,0.63
2024-02-13 16:00:00,ZONE_M02,0.51,19.6,-21.8,0.63
2024-02-13 16:00:00,ZONE_M03,0.51,19.0,-21.8,0.63
2024-02-13 16:00:00,ZONE_B01,0.51,19.3,-21.8,0.63
2024-02-13 16:00:00,ZONE_B02,0.51,19.3,-21.8,0.63
2024-02-13 17:00:00,ZONE_M01,0.74,20.6,-21.9,0.73
2024-02-13 17:00:00,ZONE_M02,0.74,20.4,-21.9,0.73
2024-02-13 17:00:00,ZONE_M03,0.74,19.8,-21.9,0.73
2024-02-13 17:00:00,ZONE_B01,0.74,20.6,-21.9,0.73
2024-02-13 17:00:00,ZONE_B02,0.74,20.7,-21.9,0.73
2024-02-13 18:00:00,ZONE_M01,0.71,19.5,-21.2,0.7
2024-02-13 18:00:00,ZONE_M02,0.71,19.7,-21.2,0.7
2024-02-13 18:00:00,ZONE_M03,0.71,20.4,-21.2,0.7
2024-02-13 18:00:00,ZONE_B01,0.71,20.9,-21.2,0.7
2024-02-13 18:00:00,ZONE_B02,0.71,19.7,-21.2,0.7
2024-02-13 19:00:00,ZONE_M01,0.7,19.5,-18.8,0.66
2024-02-13 19:00:00,ZONE_M02,0.7,20.0,-18.8,0.66
2024-02-13 19:00:00,ZONE_M03,0.7,19.8,-18.8,0.66
2024-02-13 19:00:00,ZONE_B01,0.7,20.4,-18.8,0.66
2024-02-13 19:00:00,ZONE_B02,0.7,21.0,-18.8,0.66
2024-02-13 20:00:00,ZONE_M01,0.66,19.4,-18.9,0.64
2024-02-13 20:00:00,ZONE_M02,0.66,19.6,-18.9,0.64
2024-02-13 20:00:00,ZONE_M03,0.66,21.1,-18.9,0.64
2024-02-13 20:00:00,ZONE_B01,0.66,20.6,-18.9,0.64
2024-02-13 20:00:00,ZONE_B02,0.66,19.1,-18.9,0.64
2024-02-13 21:00:00,ZONE_M01,0.8,19.9,-19.9,0.72
2024-02-13 21:00:00,ZONE_M02,0.8,21.2,-19.9,0.72
2024-02-13 21:00:00,ZONE_M03,0.8,19.7,-19.9,0.72
2024-02-13 21:00:00,ZONE_B01,0.8,21.3,-19.9,0.72
2024-02-13 21:00:00,ZONE_B02,0.8,20.4,-19.9,0.72
2024-02-13 22:00:00,ZONE_M01,0.53,19.5,-19.8,0.61
2024-02-13 22:00:00,ZONE_M02,0.53,19.5,-19.8,0.61
2024-02-13 22:00:00,ZONE_M03,0.53,18.5,-19.8,0.61
2024-02-13 22:00:00,ZONE_B01,0.53,20.1,-19.8,0.61
2024-02-13 22:00:00,ZONE_B02,0.53,19.6,-19.8,0.61
2024-02-13 23:00:00,ZONE_M01,0.1,17.9,-18.8,0.43
2024-02-13 23:00:00,ZONE_M02,0.1,18.4,-18.8,0.43
2024-02-13 23:00:00,ZONE_M03,0.1,18.6,-18.8,0.43
2024-02-13 23:00:00,ZONE_B01,0.1,18.6,-18.8,0.43
2024-02-13 23:00:00,ZONE_B02,0.1,18.1,-18.8,0.43
2024-02-14 00:00:00,ZONE_M01,0.15,19.6,-18.1,0.44
2024-02-14 00:00:00,ZONE_M02,0.15,18.2,-18.1,0.44
2024-02-14 00:00:00,ZONE_M03,0.15,18.4,-18.1,0.44
2024-02-14 00:00:00,ZONE_B01,0.15,18.1,-18.1,0.44
2024-02-14 00:00:00,ZONE_B02,0.15,18.0,-18.1,0.44
2024-02-14 01:00:00,ZONE_M01,0.17,18.6,-22.0,0.49
2024-02-14 01:00:00,ZONE_M02,0.17,18.8,-22.0,0.49
2024-02-14 01:00:00,ZONE_M03,0.17,19.2,-22.0,0.49
2024-02-14 01:00:00,ZONE_B01,0.17,19.0,-22.0,0.49
2024-02-14 01:00:00,ZONE_B02,0.17,19.7,-22.0,0.49
2024-02-14 02:00:00,ZONE_M01,0.26,18.4,-19.0,0.49
2024-02-14 02:00:00,ZONE_M02,0.26,18.9,-19.0,0.49
2024-02-14 02:00:00,ZONE_M03,0.26,19.3,-19.0,0.49
2024-02-14 02:00:00,ZONE_B01,0.26,18.9,-19.0,0.49
2024-02-14 02:00:00,ZONE_B02,0.26,17.9,-19.0,0.49
2024-02-14 03:00:00,ZONE_M01,0.06,18.6,-23.2,0.46
2024-02-14 03:00:00,ZONE_M02,0.06,18.7,-23.2,0.46
2024-02-14 03:00:00,ZONE_M03,0.06,18.1,-23.2,0.46
2024-02-14 03:00:00,ZONE_B01,0.06,18.1,-23.2,0.46
2024-02-14 03:00:00,ZONE_B02,0.06,17.9,-23.2,0.46
2024-02-14 04:00:00,ZONE_M01,0.08,18.0,-21.7,0.45
2024-02-14 04:00:00,ZONE_M02,0.08,18.5,-21.7,0.45
2024-02-14 04:00:00,ZONE_M03,0.08,18.4,-21.7,0.45
2024-02-14 04:00:00,ZONE_B01,0.08,18.0,-21.7,0.45
2024-02-14 04:00:00,ZONE_B02,0.08,18.3,-21.7,0.45
2024-02-14 05:00:00,ZONE_M01,0.03,17.4,-20.1,0.41
2024-02-14 05:00:00,ZONE_M02,0.03,17.5,-20.1,0.41
2024-02-14 05:00:00,ZONE_M03,0.03,19.5,-20.1,0.41
2024-02-14 05:00:00,ZONE_B01,0.03,18.0,-20.1,0.41
2024-02-14 05:00:00,ZONE_B02,0.03,18.7,-20.1,0.41
2024-02-14 06:00:00,ZONE_M01,0.64,19.9,-20.6,0.66
2024-02-14 06:00:00,ZONE_M02,0.64,19.7,-20.6,0.66
2024-02-14 06:00:00,ZONE_M03,0.64,20.7,-20.6,0.66
2024-02-14 06:00:00,ZONE_B01,0.64,19.9,-20.6,0.66
2024-02-14 06:00:00,ZONE_B02,0.64,20.4,-20.6,0.66
2024-02-14 07:00:00,ZONE_M01,0.41,18.9,-19.9,0.56
2024-02-14 07:00:00,ZONE_M02,0.41,19.2,-19.9,0.56
2024-02-14 07:00:00,ZONE_M03,0.41,19.4,-19.9,0.56
2024-02-14 07:00:00,ZONE_B01,0.41,18.4,-19.9,0.56
2024-02-14 07:00:00,ZONE_B02,0.41,19.2,-19.9,0.56
2024-02-14 08:00:00,ZONE_M01,0.82,20.1,-20.8,0.74
2024-02-14 08:00:00,ZONE_M02,0.82,20.0,-20.8,0.74
2024-02-14 08:00:00,ZONE_M03,0.82,20.2,-20.8,0.74
2024-02-14 08:00:00,ZONE_B01,0.82,19.8,-20.8,0.74
2024-02-14 08:00:00,ZONE_B02,0.82,19.6,-20.8,0.74
2024-02-14 09:00:00,ZONE_M01,0.84,19.3,-18.5,0.71
2024-02-14 09:00:00,ZONE_M02,0.84,20.3,-18.5,0.71
2024-02-14 09:00:00,ZONE_M03,0.84,19.8,-18.5,0.71
2024-02-14 09:00:00,ZONE_B01,0.84,21.5,-18.5,0.71
2024-02-14 09:00:00,ZONE_B02,0.84,21.2,-18.5,0.71
2024-02-14 10:00:00,ZONE_M01,0.82,20.0,-21.9,0.77
2024-02-14 10:00:00,ZONE_M02,0.82,20.0,-21.9,0.77
2024-02-14 10:00:00,ZONE_M03,0.82,21.4,-21.9,0.77
2024-02-14 10:00:00,ZONE_B01,0.82,20.1,-21.9,0.77
2024-02-14 10:00:00,ZONE_B02,0.82,20.9,-21.9,0.77
2024-02-14 11:00:00,ZONE_M01,0.62,20.0,-16.6,0.59
2024-02-14 11:00:00,ZONE_M02,0.62,19.3,-16.6,0.59
2024-02-14 11:00:00,ZONE_M03,0.62,20.4,-16.6,0.59
2024-02-14 11:00:00,ZONE_B01,0.62,19.3,-16.6,0.59
2024-02-14 11:00:00,ZONE_B02,0.62,20.1,-16.6,0.59
2024-02-14 12:00:00,ZONE_M01,0.55,20.0,-21.2,0.64
2024-02-14 12:00:00,ZONE_M02,0.55,19.5,-21.2,0.64
2024-02-14 12:00:00,ZONE_M03,0.55,19.6,-21.2,0.64
2024-02-14 12:00:00,ZONE_B01,0.55,20.5,-21.2,0.64
2024-02-14 12:00:00,ZONE_B02,0.55,19.5,-21.2,0.64
2024-02-14 13:00:00,ZONE_M01,0.94,21.1,-21.7,0.81
2024-02-14 13:00:00,ZONE_M02,0.94,20.9,-21.7,0.81
2024-02-14 13:00:00,ZONE_M03,0.94,21.2,-21.7,0.81
2024-02-14 13:00:00,ZONE_B01,0.94,20.3,-21.7,0.81
2024-02-14 13:00:00,ZONE_B02,0.94,21.1,-21.7,0.81
2024-02-14 14:00:00,ZONE_M01,0.75,20.4,-18.3,0.67
2024-02-14 14:00:00,ZONE_M02,0.75,21.3,-18.3,0.67
2024-02-14 14:00:00,ZONE_M03,0.75,20.0,-18.3,0.67
2024-02-14 14:00:00,ZONE_B01,0.75,19.7,-18.3,0.67
2024-02-14 14:00:00,ZONE_B02,0.75,19.6,-18.3,0.67
2024-02-14 15:00:00,ZONE_M01,0.75,20.9,-21.9,0.73
2024-02-14 15:00:00,ZONE_M02,0.75,20.3,-21.9,0.73
2024-02-14 15:00:00,ZONE_M03,0.75,21.5,-21.9,0.73
2024-02-14 15:00:00,ZONE_B01,0.75,20.2,-21.9,0.73
2024-02-14 15:00:00,ZONE_B02,0.75,19.2,-21.9,0.73
2024-02-14 16:00:00,ZONE_M01,0.56,19.7,-24.2,0.69
2024-02-14 16:00:00,ZONE_M02,0.56,19.9,-24.2,0.69
2024-02-14 16:00:00,ZONE_M03,0.56,18.5,-24.2,0.69
2024-02-14 16:00:00,ZONE_B01,0.56,20.8,-24.2,0.69
2024-02-14 16:00:00,ZONE_B02,0.56,19.1,-24.2,0.69
2024-02-14 17:00:00,ZONE_M01,0.74,20.9,-20.7,0.71
2024-02-14 17:00:00,ZONE_M02,0.74,20.3,-20.7,0.71
2024-02-14 17:00:00,ZONE_M03,0.74,19.9,-20.7,0.71
2024-02-14 17:00:00,ZONE_B01,0.74,19.7,-20.7,0.71
2024-02-14 17:00:00,ZONE_B02,0.74,19.2,-20.7,0.71
2024-02-14 18:00:00,ZONE_M01,0.77,21.1,-22.6,0.75
2024-02-14 18:00:00,ZONE_M02,0.77,20.6,-22.6,0.75
2024-02-14 18:00:00,ZONE_M03,0.77,20.1,-22.6,0.75
2024-02-14 18:00:00,ZONE_B01,0.77,21.1,-22.6,0.75
2024-02-14 18:00:00,ZONE_B02,0.77,20.3,-22.6,0.75
2024-02-14 19:00:00,ZONE_M01,0.43,18.9,-23.3,0.62
2024-02-14 19:00:00,ZONE_M02,0.43,19.5,-23.3,0.62
2024-02-14 19:00:00,ZONE_M03,0.43,19.3,-23.3,0.62
2024-02-14 19:00:00,ZONE_B01,0.43,18.7,-23.3,0.62
2024-02-14 19:00:00,ZONE_B02,0.43,18.9,-23.3,0.62
2024-02-14 20:00:00,ZONE_M01,0.35,18.3,-20.9,0.55
2024-02-14 20:00:00,ZONE_M02,0.35,18.4,-20.9,0.55
2024-02-14 20:00:00,ZONE_M03,0.35,19.0,-20.9,0.55
2024-02-14 20:00:00,ZONE_B01,0.35,19.0,-20.9,0.55
2024-02-14 20:00:00,ZONE_B02,0.35,18.9,-20.9,0.55
2024-02-14 21:00:00,ZONE_M01,0.7,20.3,-21.4,0.71
2024-02-14 21:00:00,ZONE_M02,0.7,20.1,-21.4,0.71
2024-02-14 21:00:00,ZONE_M03,0.7,20.4,-21.4,0.71
2024-02-14 21:00:00,ZONE_B01,0.7,19.4,-21.4,0.71
2024-02-14 21:00:00,ZONE_B02,0.7,20.5,-21.4,0.71
2024-02-14 22:00:00,ZONE_M01,0.9,20.8,-23.2,0.82
2024-02-14 22:00:00,ZONE_M02,0.9,20.9,-23.2,0.82
2024-02-14 22:00:00,ZONE_M03,0.9,20.4,-23.2,0.82
2024-02-14 22:00:00,ZONE_B01,0.9,20.7,-23.2,0.82
2024-02-14 22:00:00,ZONE_B02,0.9,20.7,-23.2,0.82
2024-02-14 23:00:00,ZONE_M01,0.15,17.9,-22.3,0.48
2024-02-14 23:00:00,ZONE_M02,0.15,18.0,-22.3,0.48
2024-02-14 23:00:00,ZONE_M03,0.15,19.2,-22.3,0.48
2024-02-14 23:00:00,ZONE_B01,0.15,18.6,-22.3,0.48
2024-02-14 23:00:00,ZONE_B02,0.15,18.4,-22.3,0.48
2024-02-15 00:00:00,ZONE_M01,0.13,18.9,-19.3,0.44
2024-02-15 00:00:00,ZONE_M02,0.13,19.2,-19.3,0.44
2024-02-15 00:00:00,ZONE_M03,0.13,17.3,-19.3,0.44
2024-02-15 00:00:00,ZONE_B01,0.13,19.2,-19.3,0.44
2024-02-15 00:00:00,ZONE_B02,0.13,17.2,-19.3,0.44
2024-02-15 01:00:00,ZONE_M01,0.14,18.2,-19.8,0.45
2024-02-15 01:00:00,ZONE_M02,0.14,18.3,-19.8,0.45
2024-02-15 01:00:00,ZONE_M03,0.14,18.6,-19.8,0.45
2024-02-15 01:00:00,ZONE_B01,0.14,18.5,-19.8,0.45
2024-02-15 01:00:00,ZONE_B02,0.14,17.6,-19.8,0.45
2024-02-15 02:00:00,ZONE_M01,0.14,19.0,-20.0,0.46
2024-02-15 02:00:00,ZONE_M02,0.14,18.6,-20.0,0.46
2024-02-15 02:00:00,ZONE_M03,0.14,18.7,-20.0,0.46
2024-02-15 02:00:00,ZONE_B01,0.14,18.2,-20.0,0.46
2024-02-15 02:00:00,ZONE_B02,0.14,18.7,-20.0,0.46
2024-02-15 03:00:00,ZONE_M01,0.1,18.9,-20.6,0.45
2024-02-15 03:00:00,ZONE_M02,0.1,18.1,-20.6,0.45
2024-02-15 03:00:00,ZONE_M03,0.1,17.7,-20.6,0.45
2024-02-15 03:00:00,ZONE_B01,0.1,18.1,-20.6,0.45
2024-02-15 03:00:00,ZONE_B02,0.1,18.4,-20.6,0.45
2024-02-15 04:00:00,ZONE_M01,0.3,19.1,-17.8,0.49
2024-02-15 04:00:00,ZONE_M02,0.3,18.8,-17.8,0.49
2024-02-15 04:00:00,ZONE_M03,0.3,18.8,-17.8,0.49
2024-02-15 04:00:00,ZONE_B01,0.3,18.9,-17.8,0.49
2024-02-15 04:00:00,ZONE_B02,0.3,19.0,-17.8,0.49
2024-02-15 05:00:00,ZONE_M01,0.15,18.8,-17.1,0.43
2024-02-15 05:00:00,ZONE_M02,0.15,17.7,-17.1,0.43
2024-02-15 05:00:00,ZONE_M03,0.15,18.4,-17.1,0.43
2024-02-15 05:00:00,ZONE_B01,0.15,17.9,-17.1,0.43
2024-02-15 05:00:00,ZONE_B02,0.15,18.5,-17.1,0.43
2024-02-15 06:00:00,ZONE_M01,0.89,20.1,-19.1,0.74
2024-02-15 06:00:00,ZONE_M02,0.89,20.6,-19.1,0.74
2024-02-15 06:00:00,ZONE_M03,0.89,21.3,-19.1,0.74
2024-02-15 06:00:00,ZONE_B01,0.89,20.9,-19.1,0.74
2024-02-15 06:00:00,ZONE_B02,0.89,20.2,-19.1,0.74
2024-02-15 07:00:00,ZONE_M01,0.59,20.1,-18.7,0.61
2024-02-15 07:00:00,ZONE_M02,0.59,18.9,-18.7,0.61
2024-02-15 07:00:00,ZONE_M03,0.59,19.9,-18.7,0.61
2024-02-15 07:00:00,ZONE_B01,0.59,20.0,-18.7,0.61
2024-02-15 07:00:00,ZONE_B02,0.59,20.4,-18.7,0.61
2024-02-15 08:00:00,ZONE_M01,0.81,19.7,-17.7,0.68
