timestamp,system_id,tank_level_pct,inlet_flow_lpm,output_flow_lpm,pressure_bar,tds_ppm,pump_status,wastewater_flow_lpm,quality_status
2024-02-15 12:00:00,WATER_B01,92.3,0.0,15.0,3.54,166.0,RUNNING,12.0,GOOD
2024-02-15 13:00:00,WATER_M01,92.3,0.0,14.07,3.44,160.0,RUNNING,11.26,GOOD
2024-02-15 13:00:00,WATER_B01,92.3,0.5,12.08,3.31,166.0,RUNNING,9.66,GOOD
2024-02-15 14:00:00,WATER_M01,92.2,0.0,14.83,3.57,165.0,RUNNING,11.87,GOOD
2024-02-15 14:00:00,WATER_B01,92.3,0.0,11.28,3.38,173.0,RUNNING,9.03,GOOD
2024-02-15 15:00:00,WATER_M01,92.2,0.0,14.54,3.66,158.0,RUNNING,11.63,GOOD
2024-02-15 15:00:00,WATER_B01,92.2,0.0,14.14,3.79,162.0,RUNNING,11.31,GOOD
2024-02-15 16:00:00,WATER_M01,92.2,0.0,14.04,3.67,168.0,RUNNING,11.23,GOOD
2024-02-15 16:00:00,WATER_B01,92.2,0.0,16.19,3.57,163.0,RUNNING,12.95,GOOD
2024-02-15 17:00:00,WATER_M01,92.2,0.0,12.56,3.37,166.0,RUNNING,10.05,GOOD
2024-02-15 17:00:00,WATER_B01,92.2,0.0,17.31,3.74,166.0,RUNNING,13.85,GOOD
2024-02-15 18:00:00,WATER_M01,92.2,0.0,13.97,3.61,180.0,RUNNING,11.17,GOOD
2024-02-15 18:00:00,WATER_B01,92.2,0.0,13.67,3.51,171.0,RUNNING,10.94,GOOD
2024-02-15 19:00:00,WATER_M01,92.2,0.0,14.46,3.42,160.0,RUNNING,11.57,GOOD
2024-02-15 19:00:00,WATER_B01,92.2,0.0,15.05,3.32,174.0,RUNNING,12.04,GOOD
2024-02-15 20:00:00,WATER_M01,92.2,0.5,15.52,3.48,171.0,RUNNING,12.42,GOOD
2024-02-15 20:00:00,WATER_B01,92.2,0.0,16.73,3.58,155.0,RUNNING,13.38,GOOD
2024-02-15 21:00:00,WATER_M01,92.1,0.0,14.39,3.81,166.0,RUNNING,11.51,GOOD
2024-02-15 21:00:00,WATER_B01,92.1,0.0,11.97,3.46,155.0,RUNNING,9.57,GOOD
2024-02-15 22:00:00,WATER_M01,92.1,0.0,16.91,3.83,158.0,RUNNING,13.53,GOOD
2024-02-15 22:00:00,WATER_B01,92.1,0.0,21.48,3.6,179.0,RUNNING,17.19,GOOD
2024-02-15 23:00:00,WATER_M01,92.1,0.0,1.86,3.44,139.0,RUNNING,1.49,GOOD
2024-02-15 23:00:00,WATER_B01,92.1,0.0,3.36,3.37,168.0,RUNNING,2.68,GOOD
2024-02-16 00:00:00,WATER_M01,92.1,0.0,1.58,3.26,166.0,RUNNING,1.27,GOOD
2024-02-16 00:00:00,WATER_B01,92.1,0.5,3.61,3.74,158.0,RUNNING,2.89,GOOD
2024-02-16 01:00:00,WATER_M01,92.1,0.0,4.49,3.58,153.0,RUNNING,3.59,GOOD
2024-02-16 01:00:00,WATER_B01,92.1,0.0,3.71,3.52,155.0,RUNNING,2.97,GOOD
2024-02-16 02:00:00,WATER_M01,92.1,0.0,3.69,3.56,154.0,RUNNING,2.95,GOOD
2024-02-16 02:00:00,WATER_B01,92.1,0.0,1.43,3.54,155.0,RUNNING,1.14,GOOD
2024-02-16 03:00:00,WATER_M01,92.1,0.0,1.33,3.34,164.0,RUNNING,1.06,GOOD
2024-02-16 03:00:00,WATER_B01,92.1,0.0,2.97,3.37,181.0,RUNNING,2.38,GOOD
2024-02-16 04:00:00,WATER_M01,92.1,0.0,2.94,3.74,154.0,RUNNING,2.35,GOOD
2024-02-16 04:00:00,WATER_B01,92.1,0.0,2.9,3.27,177.0,RUNNING,2.32,GOOD
2024-02-16 05:00:00,WATER_M01,92.1,0.0,5.08,3.64,180.0,RUNNING,4.07,GOOD
2024-02-16 05:00:00,WATER_B01,92.1,0.0,3.14,3.71,158.0,RUNNING,2.51,GOOD
2024-02-16 06:00:00,WATER_M01,92.1,0.0,15.55,3.8,177.0,RUNNING,12.44,GOOD
2024-02-16 06:00:00,WATER_B01,92.1,0.0,17.2,3.12,150.0,RUNNING,13.76,GOOD
2024-02-16 07:00:00,WATER_M01,92.1,0.0,16.45,3.77,158.0,RUNNING,13.16,GOOD
2024-02-16 07:00:00,WATER_B01,92.1,0.0,11.88,3.45,165.0,RUNNING,9.51,GOOD
2024-02-16 08:00:00,WATER_M01,92.1,0.0,17.15,3.01,172.0,RUNNING,13.72,GOOD
2024-02-16 08:00:00,WATER_B01,92.1,0.0,15.23,3.51,158.0,RUNNING,12.18,GOOD
2024-02-16 09:00:00,WATER_M01,92.0,0.0,14.16,3.46,179.0,RUNNING,11.33,GOOD
2024-02-16 09:00:00,WATER_B01,92.0,0.5,15.43,3.24,168.0,RUNNING,12.34,GOOD
2024-02-16 10:00:00,WATER_M01,92.0,0.0,14.18,3.69,164.0,RUNNING,11.35,GOOD
2024-02-16 10:00:00,WATER_B01,92.0,0.0,14.26,3.7,163.0,RUNNING,11.41,GOOD
2024-02-16 11:00:00,WATER_M01,92.0,0.0,11.45,3.59,164.0,RUNNING,9.16,GOOD
2024-02-16 11:00:00,WATER_B01,92.0,0.0,16.55,3.57,171.0,RUNNING,13.24,GOOD
2024-02-16 12:00:00,WATER_M01,92.0,0.0,14.49,3.32,168.0,RUNNING,11.59,GOOD
2024-02-16 12:00:00,WATER_B01,92.0,0.0,14.39,3.67,170.0,RUNNING,11.51,GOOD
2024-02-16 13:00:00,WATER_M01,92.0,0.0,10.99,3.51,159.0,RUNNING,8.79,GOOD
2024-02-16 13:00:00,WATER_B01,92.0,0.5,17.81,3.22,187.0,RUNNING,14.25,GOOD
2024-02-16 14:00:00,WATER_M01,92.0,0.0,12.83,3.28,177.0,RUNNING,10.27,GOOD
2024-02-16 14:00:00,WATER_B01,92.0,0.0,16.38,3.55,157.0,RUNNING,13.11,GOOD
2024-02-16 15:00:00,WATER_M01,92.0,0.0,15.57,3.36,148.0,RUNNING,12.45,GOOD
2024-02-16 15:00:00,WATER_B01,91.9,0.0,18.72,3.26,184.0,RUNNING,14.97,GOOD
2024-02-16 16:00:00,WATER_M01,91.9,0.0,14.17,3.47,143.0,RUNNING,11.33,GOOD
2024-02-16 16:00:00,WATER_B01,91.9,0.0,16.82,3.23,176.0,RUNNING,13.46,GOOD
2024-02-16 17:00:00,WATER_M01,91.9,0.0,16.7,3.76,175.0,RUNNING,13.36,GOOD
2024-02-16 17:00:00,WATER_B01,91.9,0.0,15.28,3.46,151.0,RUNNING,12.22,GOOD
2024-02-16 18:00:00,WATER_M01,91.9,0.0,12.41,3.44,153.0,RUNNING,9.93,GOOD
2024-02-16 18:00:00,WATER_B01,91.9,0.0,17.07,4.0,170.0,RUNNING,13.66,GOOD
2024-02-16 19:00:00,WATER_M01,91.9,0.0,17.57,3.62,156.0,RUNNING,14.06,GOOD
2024-02-16 19:00:00,WATER_B01,91.9,0.0,16.93,3.51,159.0,RUNNING,13.54,GOOD
2024-02-16 20:00:00,WATER_M01,91.9,0.0,17.2,3.68,164.0,RUNNING,13.76,GOOD
2024-02-16 20:00:00,WATER_B01,91.9,0.0,15.76,3.84,164.0,RUNNING,12.6,GOOD
2024-02-16 21:00:00,WATER_M01,91.9,0.0,13.56,3.53,164.0,RUNNING,10.85,GOOD
2024-02-16 21:00:00,WATER_B01,91.9,0.0,12.47,3.37,176.0,RUNNING,9.98,GOOD
2024-02-16 22:00:00,WATER_M01,91.9,0.5,14.16,3.46,160.0,RUNNING,11.33,GOOD
2024-02-16 22:00:00,WATER_B01,91.8,0.0,14.78,2.91,172.0,RUNNING,11.82,GOOD
2024-02-16 23:00:00,WATER_M01,91.9,0.0,3.07,3.39,153.0,RUNNING,2.46,GOOD
2024-02-16 23:00:00,WATER_B01,91.8,0.0,1.6,3.5,170.0,RUNNING,1.28,GOOD
2024-02-17 00:00:00,WATER_M01,91.8,0.0,3.48,3.39,168.0,RUNNING,2.79,GOOD
2024-02-17 00:00:00,WATER_B01,91.8,0.0,2.39,3.47,175.0,RUNNING,1.91,GOOD
2024-02-17 01:00:00,WATER_M01,91.8,0.0,4.02,3.25,186.0,RUNNING,3.22,GOOD
2024-02-17 01:00:00,WATER_B01,91.8,0.0,3.86,3.4,173.0,RUNNING,3.09,GOOD
2024-02-17 02:00:00,WATER_M01,91.8,0.0,1.88,3.86,166.0,RUNNING,1.51,GOOD
2024-02-17 02:00:00,WATER_B01,91.8,0.0,2.56,3.36,165.0,RUNNING,2.05,GOOD
2024-02-17 03:00:00,WATER_M01,91.8,0.0,2.83,3.23,162.0,RUNNING,2.27,GOOD
2024-02-17 03:00:00,WATER_B01,91.8,0.0,3.26,3.59,146.0,RUNNING,2.61,GOOD
2024-02-17 04:00:00,WATER_M01,91.8,0.0,2.77,3.3,189.0,RUNNING,2.22,GOOD
2024-02-17 04:00:00,WATER_B01,91.8,0.0,2.7,3.41,150.0,RUNNING,2.16,GOOD
2024-02-17 05:00:00,WATER_M01,91.8,0.0,2.51,3.6,167.0,RUNNING,2.01,GOOD
2024-02-17 05:00:00,WATER_B01,91.8,0.0,3.43,3.7,180.0,RUNNING,2.75,GOOD
2024-02-17 06:00:00,WATER_M01,91.8,0.0,15.55,3.71,186.0,RUNNING,12.44,GOOD
2024-02-17 06:00:00,WATER_B01,91.8,0.0,12.15,3.86,177.0,RUNNING,9.72,GOOD
2024-02-17 07:00:00,WATER_M01,91.8,0.0,17.28,3.39,150.0,RUNNING,13.82,GOOD
2024-02-17 07:00:00,WATER_B01,91.8,0.0,19.15,3.2,166.0,RUNNING,15.32,GOOD
2024-02-17 08:00:00,WATER_M01,91.8,0.0,13.3,3.66,180.0,RUNNING,10.64,GOOD
2024-02-17 08:00:00,WATER_B01,91.8,0.0,13.9,3.5,170.0,RUNNING,11.12,GOOD
2024-02-17 09:00:00,WATER_M01,91.8,0.5,12.42,3.63,160.0,RUNNING,9.94,GOOD
2024-02-17 09:00:00,WATER_B01,91.8,0.0,13.53,3.79,157.0,RUNNING,10.82,GOOD
2024-02-17 10:00:00,WATER_M01,91.8,0.0,14.79,3.83,157.0,RUNNING,11.83,GOOD
2024-02-17 10:00:00,WATER_B01,91.7,0.0,16.54,3.57,167.0,RUNNING,13.23,GOOD
2024-02-17 11:00:00,WATER_M01,91.7,0.0,18.56,3.62,143.0,RUNNING,14.84,GOOD
2024-02-17 11:00:00,WATER_B01,91.7,0.5,13.36,3.47,176.0,RUNNING,10.69,GOOD
2024-02-17 12:00:00,WATER_M01,91.7,0.0,12.85,3.45,177.0,RUNNING,10.28,GOOD
2024-02-17 12:00:00,WATER_B01,91.7,0.0,16.32,3.37,156.0,RUNNING,13.05,GOOD
2024-02-17 13:00:00,WATER_M01,91.7,0.5,14.83,3.83,172.0,RUNNING,11.86,GOOD
2024-02-17 13:00:00,WATER_B01,91.7,0.0,17.18,3.63,164.0,RUNNING,13.74,GOOD
2024-02-17 14:00:00,WATER_M01,91.7,0.0,18.96,3.7,175.0,RUNNING,15.17,GOOD
2024-02-17 14:00:00,WATER_B01,91.7,0.0,12.65,4.06,165.0,RUNNING,10.12,GOOD
2024-02-17 15:00:00,WATER_M01,91.7,0.0,12.98,3.18,151.0,RUNNING,10.38,GOOD
2024-02-17 15:00:00,WATER_B01,91.7,0.0,12.18,3.64,163.0,RUNNING,9.74,GOOD
2024-02-17 16:00:00,WATER_M01,91.7,0.0,15.09,3.61,167.0,RUNNING,12.07,GOOD
2024-02-17 16:00:00,WATER_B01,91.7,0.0,15.15,3.71,159.0,RUNNING,12.12,GOOD
2024-02-17 17:00:00,WATER_M01,91.7,0.0,16.1,3.32,172.0,RUNNING,12.88,GOOD
2024-02-17 17:00:00,WATER_B01,91.6,0.0,14.34,3.56,174.0,RUNNING,11.48,GOOD
2024-02-17 18:00:00,WATER_M01,91.6,0.0,16.2,3.55,158.0,RUNNING,12.96,GOOD
2024-02-17 18:00:00,WATER_B01,91.6,0.0,14.42,3.53,155.0,RUNNING,11.53,GOOD
2024-02-17 19:00:00,WATER_M01,91.6,0.0,14.59,3.5,167.0,RUNNING,11.67,GOOD
2024-02-17 19:00:00,WATER_B01,91.6,0.0,15.59,3.51,176.0,RUNNING,12.47,GOOD
2024-02-17 20:00:00,WATER_M01,91.6,0.0,16.58,3.68,168.0,RUNNING,13.26,GOOD
2024-02-17 20:00:00,WATER_B01,91.6,0.0,15.17,3.58,154.0,RUNNING,12.13,GOOD
2024-02-17 21:00:00,WATER_M01,91.6,0.0,15.58,3.05,165.0,RUNNING,12.46,GOOD
2024-02-17 21:00:00,WATER_B01,91.6,0.0,15.16,3.59,162.0,RUNNING,12.13,GOOD
2024-02-17 22:00:00,WATER_M01,91.6,0.0,16.45,3.42,161.0,RUNNING,13.16,GOOD
2024-02-17 22:00:00,WATER_B01,91.6,0.0,13.08,3.69,160.0,RUNNING,10.46,GOOD
2024-02-17 23:00:00,WATER_M01,91.6,0.0,3.67,3.45,168.0,RUNNING,2.93,GOOD
2024-02-17 23:00:00,WATER_B01,91.6,0.0,3.05,3.03,166.0,RUNNING,2.44,GOOD
2024-02-18 00:00:00,WATER_M01,91.6,0.5,2.42,3.36,158.0,RUNNING,1.94,GOOD
2024-02-18 00:00:00,WATER_B01,91.6,0.0,2.39,3.66,174.0,RUNNING,1.91,GOOD
2024-02-18 01:00:00,WATER_M01,91.6,0.0,4.26,3.53,175.0,RUNNING,3.41,GOOD
2024-02-18 01:00:00,WATER_B01,91.6,0.0,4.37,3.87,165.0,RUNNING,3.5,GOOD
2024-02-18 02:00:00,WATER_M01,91.6,0.0,3.29,3.59,174.0,RUNNING,2.63,GOOD
2024-02-18 02:00:00,WATER_B01,91.6,0.0,5.35,3.72,174.0,RUNNING,4.28,GOOD
2024-02-18 03:00:00,WATER_M01,91.6,0.0,2.59,3.49,176.0,RUNNING,2.07,GOOD
2024-02-18 03:00:00,WATER_B01,91.6,0.5,2.17,3.49,173.0,RUNNING,1.73,GOOD
2024-02-18 04:00:00,WATER_M01,91.6,0.0,3.09,3.45,176.0,RUNNING,2.47,GOOD
2024-02-18 04:00:00,WATER_B01,91.6,0.0,2.35,3.54,173.0,RUNNING,1.88,GOOD
2024-02-18 05:00:00,WATER_M01,91.5,0.0,3.42,3.59,157.0,RUNNING,2.74,GOOD
2024-02-18 05:00:00,WATER_B01,91.5,0.0,2.89,3.15,162.0,RUNNING,2.31,GOOD
2024-02-18 06:00:00,WATER_M01,91.5,0.5,15.71,3.35,155.0,RUNNING,12.57,GOOD
2024-02-18 06:00:00,WATER_B01,91.5,0.0,14.46,3.61,173.0,RUNNING,11.57,GOOD
2024-02-18 07:00:00,WATER_M01,91.5,0.0,15.82,3.41,172.0,RUNNING,12.65,GOOD
2024-02-18 07:00:00,WATER_B01,91.5,0.0,13.9,3.48,165.0,RUNNING,11.12,GOOD
2024-02-18 08:00:00,WATER_M01,91.5,0.0,14.52,3.38,180.0,RUNNING,11.62,GOOD
2024-02-18 08:00:00,WATER_B01,91.5,0.0,15.97,3.97,181.0,RUNNING,12.78,GOOD
2024-02-18 09:00:00,WATER_M01,91.5,0.0,13.03,3.85,182.0,RUNNING,10.42,GOOD
2024-02-18 09:00:00,WATER_B01,91.5,0.0,18.43,3.37,177.0,RUNNING,14.75,GOOD
2024-02-18 10:00:00,WATER_M01,91.5,0.0,14.55,3.47,157.0,RUNNING,11.64,GOOD
2024-02-18 10:00:00,WATER_B01,91.5,0.0,18.49,3.4,184.0,RUNNING,14.79,GOOD
2024-02-18 11:00:00,WATER_M01,91.5,0.5,16.82,3.68,156.0,RUNNING,13.45,GOOD
2024-02-18 11:00:00,WATER_B01,91.5,0.0,13.51,3.94,152.0,RUNNING,10.81,GOOD
2024-02-18 12:00:00,WATER_M01,91.4,0.0,15.29,3.49,150.0,RUNNING,12.23,GOOD
2024-02-18 12:00:00,WATER_B01,91.4,0.0,13.95,3.29,162.0,RUNNING,11.16,GOOD
2024-02-18 13:00:00,WATER_M01,91.4,0.0,15.21,3.67,145.0,RUNNING,12.17,GOOD
2024-02-18 13:00:00,WATER_B01,91.4,0.0,13.83,3.47,167.0,RUNNING,11.06,GOOD
2024-02-18 14:00:00,WATER_M01,91.4,0.0,16.23,3.5,158.0,RUNNING,12.98,GOOD
2024-02-18 14:00:00,WATER_B01,91.4,0.5,18.49,3.77,168.0,RUNNING,14.8,GOOD
2024-02-18 15:00:00,WATER_M01,91.4,0.5,12.84,3.57,172.0,RUNNING,10.27,GOOD
2024-02-18 15:00:00,WATER_B01,91.4,0.0,17.98,3.45,168.0,RUNNING,14.39,GOOD
2024-02-18 16:00:00,WATER_M01,91.4,0.0,16.99,3.52,173.0,RUNNING,13.59,GOOD
2024-02-18 16:00:00,WATER_B01,91.4,0.0,14.31,3.36,166.0,RUNNING,11.45,GOOD
2024-02-18 17:00:00,WATER_M01,91.4,0.0,14.43,3.35,178.0,RUNNING,11.54,GOOD
2024-02-18 17:00:00,WATER_B01,91.4,0.0,17.08,3.9,171.0,RUNNING,13.66,GOOD
2024-02-18 18:00:00,WATER_M01,91.4,0.0,15.19,3.87,171.0,RUNNING,12.15,GOOD
2024-02-18 18:00:00,WATER_B01,91.3,0.0,13.42,3.28,167.0,RUNNING,10.74,GOOD
2024-02-18 19:00:00,WATER_M01,91.3,0.0,13.14,3.55,174.0,RUNNING,10.51,GOOD
2024-02-18 19:00:00,WATER_B01,91.3,0.0,16.07,3.5,171.0,RUNNING,12.86,GOOD
2024-02-18 20:00:00,WATER_M01,91.3,0.0,14.59,3.13,179.0,RUNNING,11.67,GOOD
2024-02-18 20:00:00,WATER_B01,91.3,0.0,14.07,3.32,171.0,RUNNING,11.26,GOOD
2024-02-18 21:00:00,WATER_M01,91.3,0.0,14.96,3.31,165.0,RUNNING,11.97,GOOD
2024-02-18 21:00:00,WATER_B01,91.3,0.0,13.64,3.18,170.0,RUNNING,10.91,GOOD
2024-02-18 22:00:00,WATER_M01,91.3,0.0,13.54,3.71,155.0,RUNNING,10.83,GOOD
2024-02-18 22:00:00,WATER_B01,91.3,0.0,15.88,3.26,151.0,RUNNING,12.7,GOOD
2024-02-18 23:00:00,WATER_M01,91.3,0.0,1.69,3.66,164.0,RUNNING,1.36,GOOD
2024-02-18 23:00:00,WATER_B01,91.3,0.0,1.74,3.48,152.0,RUNNING,1.39,GOOD
2024-02-19 00:00:00,WATER_M01,91.3,0.5,3.33,3.41,167.0,RUNNING,2.66,GOOD
2024-02-19 00:00:00,WATER_B01,91.3,0.0,3.66,3.32,175.0,RUNNING,2.93,GOOD
2024-02-19 01:00:00,WATER_M01,91.3,0.0,3.09,3.12,178.0,RUNNING,2.47,GOOD
2024-02-19 01:00:00,WATER_B01,91.3,0.0,1.08,3.56,174.0,RUNNING,0.86,GOOD
2024-02-19 02:00:00,WATER_M01,91.3,0.0,3.84,3.47,149.0,RUNNING,3.07,GOOD
2024-02-19 02:00:00,WATER_B01,91.3,0.0,3.58,3.58,156.0,RUNNING,2.86,GOOD
2024-02-19 03:00:00,WATER_M01,91.3,0.0,4.1,3.55,163.0,RUNNING,3.28,GOOD
2024-02-19 03:00:00,WATER_B01,91.3,0.0,3.33,3.09,162.0,RUNNING,2.66,GOOD
2024-02-19 04:00:00,WATER_M01,91.3,0.5,2.68,3.27,155.0,RUNNING,2.15,GOOD
2024-02-19 04:00:00,WATER_B01,91.3,0.0,2.11,3.36,175.0,RUNNING,1.69,GOOD
2024-02-19 05:00:00,WATER_M01,91.3,0.0,3.56,3.63,149.0,RUNNING,2.85,GOOD
2024-02-19 05:00:00,WATER_B01,91.3,0.0,3.95,3.25,164.0,RUNNING,3.16,GOOD
2024-02-19 06:00:00,WATER_M01,91.3,0.0,14.16,3.54,162.0,RUNNING,11.33,GOOD
2024-02-19 06:00:00,WATER_B01,91.3,0.0,14.97,3.39,184.0,RUNNING,11.98,GOOD
2024-02-19 07:00:00,WATER_M01,91.2,0.0,17.23,3.26,169.0,RUNNING,13.78,GOOD
2024-02-19 07:00:00,WATER_B01,91.2,0.0,14.81,3.78,159.0,RUNNING,11.85,GOOD
2024-02-19 08:00:00,WATER_M01,91.2,0.0,15.1,3.38,170.0,RUNNING,12.08,GOOD
2024-02-19 08:00:00,WATER_B01,91.2,0.0,18.47,3.67,155.0,RUNNING,14.77,GOOD
2024-02-19 09:00:00,WATER_M01,91.2,0.0,13.29,3.28,153.0,RUNNING,10.64,GOOD
2024-02-19 09:00:00,WATER_B01,91.2,0.0,15.33,3.33,157.0,RUNNING,12.27,GOOD
2024-02-19 10:00:00,WATER_M01,91.2,0.0,15.48,3.46,172.0,RUNNING,12.39,GOOD
2024-02-19 10:00:00,WATER_B01,91.2,0.0,13.77,3.42,172.0,RUNNING,11.01,GOOD
2024-02-19 11:00:00,WATER_M01,91.2,0.0,15.34,3.31,170.0,RUNNING,12.27,GOOD
2024-02-19 11:00:00,WATER_B01,91.2,0.0,11.93,3.53,178.0,RUNNING,9.55,GOOD
2024-02-19 12:00:00,WATER_M01,91.2,0.5,13.45,3.47,167.0,RUNNING,10.76,GOOD
2024-02-19 12:00:00,WATER_B01,91.2,0.0,14.88,3.37,177.0,RUNNING,11.9,GOOD
2024-02-19 13:00:00,WATER_M01,91.2,0.0,14.17,3.71,161.0,RUNNING,11.33,GOOD
2024-02-19 13:00:00,WATER_B01,91.1,0.0,14.32,3.14,161.0,RUNNING,11.46,GOOD
2024-02-19 14:00:00,WATER_M01,91.1,0.0,17.18,3.27,178.0,RUNNING,13.75,GOOD
2024-02-19 14:00:00,WATER_B01,91.1,0.0,16.19,3.46,180.0,RUNNING,12.95,GOOD
2024-02-19 15:00:00,WATER_M01,91.1,0.0,14.16,3.49,185.0,RUNNING,11.33,GOOD
2024-02-19 15:00:00,WATER_B01,91.1,0.0,15.96,3.59,152.0,RUNNING,12.77,GOOD
2024-02-19 16:00:00,WATER_M01,91.1,0.0,12.72,3.79,147.0,RUNNING,10.18,GOOD
2024-02-19 16:00:00,WATER_B01,91.1,0.0,14.88,3.46,163.0,RUNNING,11.9,GOOD
2024-02-19 17:00:00,WATER_M01,91.1,0.0,15.21,3.43,147.0,RUNNING,12.17,GOOD
2024-02-19 17:00:00,WATER_B01,91.1,0.0,16.27,2.97,179.0,RUNNING,13.01,GOOD
2024-02-19 18:00:00,WATER_M01,91.1,0.0,13.17,3.59,164.0,RUNNING,10.53,GOOD
2024-02-19 18:00:00,WATER_B01,91.1,0.0,13.43,3.54,150.0,RUNNING,10.74,GOOD
2024-02-19 19:00:00,WATER_M01,91.1,0.0,12.55,3.62,154.0,RUNNING,10.04,GOOD
2024-02-19 19:00:00,WATER_B01,91.1,0.0,16.0,3.51,163.0,RUNNING,12.8,GOOD
2024-02-19 20:00:00,WATER_M01,91.1,0.0,16.02,3.47,168.0,RUNNING,12.82,GOOD
2024-02-19 20:00:00,WATER_B01,91.0,0.0,13.56,3.23,183.0,RUNNING,10.85,GOOD
2024-02-19 21:00:00,WATER_M01,91.0,0.0,16.7,3.57,162.0,RUNNING,13.36,GOOD
2024-02-19 21:00:00,WATER_B01,91.0,0.0,14.97,3.7,171.0,RUNNING,11.98,GOOD
2024-02-19 22:00:00,WATER_M01,91.0,0.5,14.43,3.43,162.0,RUNNING,11.55,GOOD
2024-02-19 22:00:00,WATER_B01,91.0,0.0,15.56,3.8,163.0,RUNNING,12.45,GOOD
2024-02-19 23:00:00,WATER_M01,91.0,0.0,3.31,3.56,193.0,RUNNING,2.65,GOOD
2024-02-19 23:00:00,WATER_B01,91.0,0.0,3.14,3.26,141.0,RUNNING,2.51,GOOD
2024-02-20 00:00:00,WATER_M01,91.0,0.0,3.57,3.64,151.0,RUNNING,2.85,GOOD
2024-02-20 00:00:00,WATER_B01,91.0,0.0,2.46,3.43,154.0,RUNNING,1.97,GOOD
2024-02-20 01:00:00,WATER_M01,91.0,0.0,1.89,3.92,169.0,RUNNING,1.51,GOOD
2024-02-20 01:00:00,WATER_B01,91.0,0.0,3.67,3.43,172.0,RUNNING,2.94,GOOD
2024-02-20 02:00:00,WATER_M01,91.0,0.0,3.57,3.48,156.0,RUNNING,2.86,GOOD
2024-02-20 02:00:00,WATER_B01,91.0,0.0,0.97,3.51,166.0,RUNNING,0.77,GOOD
2024-02-20 03:00:00,WATER_M01,91.0,0.0,4.16,3.82,167.0,RUNNING,3.33,GOOD
2024-02-20 03:00:00,WATER_B01,91.0,0.0,4.68,3.37,174.0,RUNNING,3.75,GOOD
2024-02-20 04:00:00,WATER_M01,91.0,0.0,1.77,3.63,161.0,RUNNING,1.41,GOOD
2024-02-20 04:00:00,WATER_B01,91.0,0.5,2.34,3.05,150.0,RUNNING,1.87,GOOD
2024-02-20 05:00:00,WATER_M01,91.0,0.5,1.46,3.54,169.0,RUNNING,1.17,GOOD
2024-02-20 05:00:00,WATER_B01,91.0,0.5,3.02,3.6,169.0,RUNNING,2.42,GOOD
2024-02-20 06:00:00,WATER_M01,91.0,0.0,13.03,3.55,170.0,RUNNING,10.42,GOOD
2024-02-20 06:00:00,WATER_B01,91.0,0.0,17.27,3.49,176.0,RUNNING,13.82,GOOD
2024-02-20 07:00:00,WATER_M01,91.0,0.0,14.61,3.92,175.0,RUNNING,11.69,GOOD
2024-02-20 07:00:00,WATER_B01,91.0,0.0,15.49,3.47,178.0,RUNNING,12.4,GOOD
2024-02-20 08:00:00,WATER_M01,91.0,0.0,14.46,3.18,162.0,RUNNING,11.57,GOOD
2024-02-20 08:00:00,WATER_B01,90.9,0.0,13.03,3.87,156.0,RUNNING,10.42,GOOD
2024-02-20 09:00:00,WATER_M01,90.9,0.0,16.41,3.76,166.0,RUNNING,13.13,GOOD
2024-02-20 09:00:00,WATER_B01,90.9,0.0,14.08,3.54,148.0,RUNNING,11.27,GOOD
2024-02-20 10:00:00,WATER_M01,90.9,0.0,16.79,3.56,171.0,RUNNING,13.44,GOOD
2024-02-20 10:00:00,WATER_B01,90.9,0.0,12.86,3.33,168.0,RUNNING,10.29,GOOD
2024-02-20 11:00:00,WATER_M01,90.9,0.0,17.35,3.38,149.0,RUNNING,13.88,GOOD
2024-02-20 11:00:00,WATER_B01,90.9,0.0,12.21,3.59,168.0,RUNNING,9.77,GOOD
2024-02-20 12:00:00,WATER_M01,95.0,50.0,13.99,3.61,161.0,RUNNING,11.19,GOOD
2024-02-20 12:00:00,WATER_B01,95.0,50.0,15.48,3.59,148.0,RUNNING,12.38,GOOD
2024-02-20 13:00:00,WATER_M01,95.0,0.0,15.14,3.78,153.0,RUNNING,12.11,GOOD
2024-02-20 13:00:00,WATER_B01,95.0,0.0,12.69,3.14,160.0,RUNNING,10.16,GOOD
2024-02-20 14:00:00,WATER_M01,95.0,0.0,15.77,3.25,158.0,RUNNING,12.61,GOOD
2024-02-20 14:00:00,WATER_B01,95.0,0.0,18.02,3.59,143.0,RUNNING,14.42,GOOD
2024-02-20 15:00:00,WATER_M01,94.9,0.0,19.31,3.21,154.0,RUNNING,15.45,GOOD
2024-02-20 15:00:00,WATER_B01,95.0,0.0,14.23,3.72,142.0,RUNNING,11.39,GOOD
2024-02-20 16:00:00,WATER_M01,94.9,0.0,18.33,3.8,164.0,RUNNING,14.67,GOOD
2024-02-20 16:00:00,WATER_B01,94.9,0.0,10.2,3.45,163.0,RUNNING,8.16,GOOD
2024-02-20 17:00:00,WATER_M01,94.9,0.0,13.73,3.35,142.0,RUNNING,10.99,GOOD
2024-02-20 17:00:00,WATER_B01,94.9,0.0,12.4,3.01,145.0,RUNNING,9.92,GOOD
2024-02-20 18:00:00,WATER_M01,94.9,0.0,16.74,3.66,159.0,RUNNING,13.39,GOOD
2024-02-20 18:00:00,WATER_B01,94.9,0.0,14.93,3.26,163.0,RUNNING,11.94,GOOD
